seed,pos_rms,pos_mean,pos_std,pos_max,vel_rms,vel_mean,vel_std,vel_max,runtime_s,dv_err_R,dv_err_I,dv_err_C,dv_err_norm,t_star_error,config,mode
3,28.211658904035378,24.94015365893532,13.186600531840412,49.97222584586497,0.005027033082665931,0.00178604334360265,0.004699054244099594,0.1467860540958897,5.81424116099879,-0.002468946407088404,0.0011032908713273226,-0.0015082183177285388,0.0030963962281595754,-63.10396434787981,deltaI0.2,BLS-G
4,14.54219141292728,13.261243817260056,5.967808937072123,25.45650151727357,0.003713254316584879,0.0014371692682148334,0.00342385778240497,0.11048627431829662,5.791275853000116,-0.003260095107069617,0.0012634354099778922,0.0008864068141220835,0.003606966340631324,-13.871980180010723,deltaI0.2,BLS-G
5,26.846205790195313,19.44368985511803,18.511123416678323,106.51798307832665,0.004711788021313246,0.002329341855525172,0.004095743263180633,0.11826470294605647,5.770055794000655,-0.00699052606783567,-0.0002953848324291908,-0.00015034781355615571,0.006998379195882456,-24.572616575555003,deltaI0.2,BLS-G
6,17.5737956887848,16.850562346018044,4.989673690143474,36.89314782916147,0.006366359754861348,0.0017311890700687992,0.006126460718228148,0.17437826491981048,4.343700727000396,-0.004971306327779066,0.0007332743958724519,0.0027085542818046605,0.005708576376097691,-116.05234291156376,deltaI0.2,BLS-G
7,26.513767666065192,24.663804009978236,9.730192578128431,65.36770092161488,0.00379156331602635,0.0019002604964516662,0.0032810002171688437,0.10026790854123664,5.780968119001045,-0.001084937149619379,0.002148884658857819,0.00022304316237131233,0.0024175487891621348,-1.9168270781374304,deltaI0.2,BLS-G
8,30.016316288744832,27.858916930850217,11.174076739755964,53.705206384311175,0.005780359555328992,0.00210160846108374,0.005384774690289689,0.16275311643745605,5.827285486000619,0.0021936268976301514,0.002383151545459511,0.0020099236024075902,0.0038119815243712347,-87.26624598205672,deltaI0.2,BLS-G
9,16.666569225067672,14.713295588215837,7.829014156824681,43.47803175652825,0.005096030190852894,0.0012081625144604426,0.004950744090006754,0.15368710444588216,5.757299916996999,-0.0012651512246655762,0.0013103887867782216,0.0005847742412761831,0.0019130309216128846,-72.83170910585613,deltaI0.2,BLS-G
10,24.938882268919844,23.753937014662764,7.595941358809906,46.93449406758573,0.0045444569859198125,0.0019741419500654087,0.00409326921394957,0.13295728242044796,5.798823451001226,0.002018718026160371,0.0019472062771590526,-2.9697426889960823e-06,0.002804789399281892,102.02487675457814,deltaI0.2,BLS-G
11,16.83688191973574,14.652155350147007,8.294271298570036,45.29001423345759,0.003544323356320895,0.001590113935292443,0.0031676119912247133,0.09577663712274477,5.770002009998279,-0.001755052771013995,0.0009317901701333675,-0.0001881339894285311,0.0019959552971395345,53.795179720305896,deltaI0.2,BLS-G
12,18.272667197980237,16.711791686630814,7.389613328909715,36.93403737150086,0.0034423996878882013,0.0015134623748964697,0.003091851751126745,0.09457228638819451,5.773677815002884,-0.0028826799495089194,0.0009695422059023684,-0.00030093827288193525,0.003056210009867113,52.657363437676395,deltaI0.2,BLS-G
13,17.590502102719878,17.127557735751303,4.009056027832246,24.61727630501652,0.0056438756106446785,0.0018868153906747883,0.005319140869533593,0.16140253281687963,5.79369704200144,-0.003920471214449796,0.0012605498684403194,0.0020753445070787555,0.004611522019595735,-87.957889663674,deltaI0.2,BLS-G
14,20.409374855910396,18.56915427875982,8.46930288634686,49.174111076390744,0.004130979090095051,0.0017041489017118395,0.00376309244685762,0.12295161053444316,5.8020386030002555,-0.001994178049993375,0.0020904909234840674,-0.0006487856561983382,0.0029610506959411144,-30.249538888929237,deltaI0.2,BLS-G
15,32.18266136183366,30.27774085592736,10.907891684086731,57.58423758233208,0.005634589210120723,0.0027194319687784047,0.004934904794825821,0.1536013427763051,5.7786305520021415,0.0050995272228519205,0.0026139067201944866,-0.001786011638059112,0.006002293212578698,133.81006188227184,deltaI0.2,BLS-G
16,27.042942422723875,20.363846139091635,17.794226740776388,97.26905683074718,0.004101858978928897,0.0019880374964980053,0.0035878899085029846,0.10498701212533607,5.792964623000444,0.002034702722812779,0.0017695983940546889,0.0013397630330867934,0.0030110560657829995,-6.306321726231545,deltaI0.2,BLS-G
17,27.497046186832897,26.104372732660035,8.639981089977967,60.749680627480004,0.003663304111839,0.0019976264546990165,0.0030707141780542124,0.09165717891928264,7.1450079179994646,-0.0010467319742246063,0.0007230281160214014,0.0008495519177465374,0.0015297568249131685,10.35892104794766,deltaI0.2,BLS-G
18,24.643172922663243,23.108325592430795,8.56103148052212,48.81244647120848,0.010194753866952986,0.002541700933188101,0.009872829522177702,0.19975050321578705,5.751593272998434,-0.003780310752166556,0.002717909352560388,0.0016623406254539688,0.0049437998530195365,-274.7044722233841,deltaI0.2,BLS-G
19,17.933397444049778,14.70257292074266,10.268451363107085,54.26422144976473,0.004299484903897055,0.0013781177931579004,0.004072635729723476,0.13106384585411898,5.76617419899776,-0.0012656738966659435,0.0013795155480024468,0.0009712314353551702,0.002109095555185708,-40.115919477095304,deltaI0.2,BLS-G
20,25.932103173830814,24.397504651659265,8.788386756991907,39.96968683849493,0.0036155136348054537,0.0019175327849299895,0.003065127544194985,0.09526217321543438,5.770087240998691,0.002391173973400809,0.0023180490883630833,0.0007852540020792209,0.0034216499521300785,54.84561401676183,deltaI0.2,BLS-G
21,19.84067087842473,18.814790889006613,6.297290267164514,36.449120813213185,0.0053578440708484665,0.0020066891054103643,0.004967865932344935,0.15472362802845618,7.238252047998685,-0.004850362255286159,0.000930190414831833,0.0012929560695885806,0.005105193788019765,-75.98511840391438,deltaI0.2,BLS-G
22,20.076728737154948,18.04302210444762,8.804793587797384,56.51835185521501,0.006747866110723958,0.0017998084510658554,0.00650341345661867,0.17963014745844777,4.303789624998899,-0.004353251497694145,0.00083635751838948,0.001318963060019098,0.0046249276809954415,-127.7045452286111,deltaI0.2,BLS-G
23,22.1384633881916,20.18671810801002,9.088892848858997,43.52910335982237,0.003881303889219466,0.0018104050832136727,0.0034332132638600016,0.11174558793703301,5.800437542999134,-0.00353191099548149,0.001423931208743734,-0.0020421848508769963,0.004321168167566375,-15.368310719575675,deltaI0.2,BLS-G
