tSec,x,y,z,vx,vy,vz,
18120,-40587234.6109192,-11415330.9946475,63518.8505796149,832.686698857877,-2959.89322788602,-2.73763347845614,
18180,-40536885.0113087,-11592814.7463645,63353.9808847864,845.630612019023,-2956.22238952464,-2.75801441646716,
18240,-40485759.2610914,-11770076.5493167,63187.8898854985,858.55834446694,-2952.49494751001,-2.77834356153014,
18300,-40433858.338538,-11947113.0094172,63020.5807011209,871.46964865507,-2948.71097310643,-2.7986205207196,
18360,-40381183.2367628,-12123920.7368879,62852.056474569,884.364277350304,-2944.87053866086,-2.81884490209777,
18420,-40327734.9637043,-12300496.3463236,62682.3203722449,897.241983637719,-2940.97371760155,-2.83901631472221,
18480,-40273514.5421065,-12476836.4567572,62511.3755839769,910.102520925307,-2937.02058443665,-2.85913436865334,
18540,-40218523.0094988,-12652937.6917248,62339.2253229596,922.9456429487,-2933.01121475276,-2.87919867496211,
18600,-40162761.4181768,-12828796.6793298,62165.8728256928,935.771103775883,-2928.94568521356,-2.89920884573746,
18660,-40106230.8351818,-13004410.0523074,61991.3213519202,948.578657811914,-2924.82407355829,-2.9191644940939,
18720,-40048932.3422805,-13179774.44809,61815.5741845677,961.368059803617,-2920.64645860031,-2.93906523417902,
18780,-39990867.0359446,-13354886.5088704,61638.6346296811,974.139064844293,-2916.41292022559,-2.95891068118098,
18840,-39932036.0273295,-13529742.8816671,61460.5060163636,986.891428378404,-2912.12353939121,-2.97870045133596,
18900,-39872440.4422535,-13704340.218388,61281.1916967126,999.62490620626,-2907.77839812379,-2.99843416193565,
18960,-39812081.421176,-13878675.1758945,61100.695045756,1012.3392544887,-2903.37757951797,-3.01811143133466,
19020,-39750960.1191755,-14052744.4160659,60919.0194613886,1025.03422975176,-2898.9211677348,-3.03773187895793,
19080,-39689077.7059284,-14226544.605863,60736.1683643072,1037.70958889135,-2894.40924800015,-3.05729512530813,
19140,-39626435.3656859,-14400072.417392,60552.1451979461,1050.36508917789,-2889.84190660311,-3.07680079197301,
19200,-39563034.2972514,-14573324.5279684,60366.9534284113,1063.00048826099,-2885.21923089431,-3.09624850163279,
19260,-39498875.7139582,-14746297.6201806,60180.5965444154,1075.61554417406,-2880.54130928429,-3.11563787806743,
19320,-39433960.8436458,-14918988.3819532,59993.0780572107,1088.21001533898,-2875.80823124183,-3.134968546164,
19380,-39368290.9286365,-15091393.5066107,59804.4015005232,1100.78366057071,-2871.02008729221,-3.1542401319239,
19440,-39301867.225712,-15263509.692941,59614.5704304849,1113.33623908193,-2866.17696901551,-3.17345226247018,
19500,-39234691.006089,-15435333.645258,59423.5884255667,1125.86751048762,-2861.27896904487,-3.19260456605474,
19560,-39166763.5553954,-15606862.0734655,59231.4590865105,1138.37723480971,-2856.32618106474,-3.21169667206559,
19620,-39098086.1736451,-15778091.6931196,59038.1860362605,1150.86517248165,-2851.31869980906,-3.23072821103399,
19680,-39028660.1752139,-15949019.225492,58843.7729198944,1163.331084353,-2846.2566210595,-3.24969881464168,
19740,-38958486.8888137,-16119641.3976327,58648.2234045547,1175.77473169405,-2841.14004164361,-3.26860811572802,
19800,-38887567.6574676,-16289954.9424326,58451.5411793782,1188.19587620036,-2835.96905943298,-3.28745574829709,
19860,-38815903.8384841,-16459956.5986863,58253.7299554266,1200.59427999733,-2830.7437733414,-3.30624134752485,
19920,-38743496.8034312,-16629643.1111544,58054.7934656157,1212.96970564478,-2825.46428332295,-3.32496454976617,
19980,-38670347.93811,-16799011.2306257,57854.7354646444,1225.32191614149,-2820.13069037012,-3.34362499256194,
20040,-38596458.6425287,-16968057.71398,57653.5597289233,1237.65067492974,-2814.74309651186,-3.36222231464608,
20100,-38521830.3308751,-17136779.3242496,57451.2700565032,1249.95574589986,-2809.30160481168,-3.38075615595256,
20160,-38446464.4314905,-17305172.8306818,57247.8702670026,1262.23689339473,-2803.80631936565,-3.39922615762242,
20220,-38370362.3868416,-17473235.0088004,57043.364201535,1274.49388221433,-2798.25734530042,-3.41763196201071,
20280,-38293525.6534934,-17640962.6404679,56837.7557226362,1286.72647762023,-2792.65478877124,-3.43597321269345,
20340,-38215955.7020812,-17808352.5139466,56631.0487141906,1298.93444534009,-2786.99875695993,-3.45424955447454,
20400,-38137654.0172826,-17975401.4239609,56423.2470813573,1311.11755157216,-2781.28935807283,-3.47246063339268,
20460,-38058622.0977891,-18142106.1717578,56214.354750496,1323.27556298976,-2775.52670133876,-3.49060609672823,
20520,-37978861.4562774,-18308463.5651689,56004.3756690919,1335.40824674577,-2769.7108970069,-3.50868559301006,
20580,-37898373.6193805,-18474470.4186713,55793.313805681,1347.51537047705,-2763.84205634473,-3.52669877202241,
20640,-37817160.1276585,-18640123.5534486,55581.1731497745,1359.59670230895,-2757.92029163589,-3.54464528481163,
20700,-37735222.5355693,-18805419.7974519,55367.9577117826,1371.65201085972,-2751.94571617806,-3.56252478369301,
20760,-37652562.4114389,-18970355.9854605,55153.6715229385,1383.68106524497,-2745.91844428077,-3.58033692225753,
20820,-37569181.3374312,-19134928.9591426,54938.3186352214,1395.68363508208,-2739.83859126324,-3.59808135537857,
20880,-37485080.9095179,-19299135.5671156,54721.9031212796,1407.65949049463,-2733.70627345219,-3.6157577392186,
20940,-37400262.737448,-19462972.6650069,54504.4290743525,1419.60840211681,-2727.52160817961,-3.63336573123592,
21000,-37314728.4447171,-19626437.1155139,54285.9006081934,1431.53014109781,-2721.28471378052,-3.65090499019126,
21060,-37228479.6685361,-19789525.7884641,54066.3218569903,1443.42447910621,-2714.99570959074,-3.66837517615441,
21120,-37141518.0598003,-19952235.560875,53845.6969752879,1455.29118833438,-2708.65471594457,-3.68577595051086,
21180,-37053845.2830575,-20114563.3170143,53624.0301379079,1467.13004150282,-2702.26185417255,-3.70310697596834,
21240,-36965463.0164765,-20276505.948459,53401.3255398698,1478.94081186454,-2695.8172465991,-3.72036791656342,
21300,-36876372.9518145,-20438060.3541558,53177.587396311,1490.7232732094,-2689.32101654022,-3.73755843766797,
21360,-36786576.7943854,-20599223.4404796,52952.8199424061,1502.47719986847,-2682.77328830111,-3.75467820599573,
21420,-36696076.2630268,-20759992.1212935,52727.0274332867,1514.20236671833,-2676.17418717385,-3.77172688960873,
21480,-36604873.0900672,-20920363.3180076,52500.2141439599,1525.8985491854,-2669.52383943493,-3.78870415792379,
21540,-36512969.021293,-21080333.959638,52272.3843692271,1537.56552325026,-2662.82237234291,-3.80560968171889,
21600,-36420365.8159148,-21239900.9828658,52043.542423602,1549.20306545193,-2656.06991413598,-3.82244313313962,
21660,-36327065.2465344,-21399061.3320957,51813.6926412284,1560.81095289217,-2649.26659402949,-3.8392041857055,
21720,-36233069.09911,-21557811.9595145,51582.8393757974,1572.38896323977,-2642.41254221349,-3.85589251431637,
21780,-36138379.172923,-21716149.8251497,51350.9870004647,1583.93687473478,-2635.50788985028,-3.87250779525866,
21840,-36042997.2805429,-21874071.8969276,51118.1399077671,1595.45446619278,-2628.55276907185,-3.88904970621173,
21900,-35946925.2477931,-22031575.1507314,50884.3025095385,1606.94151700916,-2621.54731297743,-3.90551792625409,
21960,-35850164.9137155,-22188656.5704592,50649.479236826,1618.3978071633,-2614.49165563088,-3.92191213586967,
22020,-35752718.1305358,-22345313.1480819,50413.6745398057,1629.82311722281,-2607.38593205817,-3.93823201695398,
22080,-35654586.7636278,-22501541.8837007,50176.8928876969,1641.21722834777,-2600.2302782448,-3.95447725282038,
22140,-35555772.691478,-22657339.7856047,49939.1387686778,1652.57992229488,-2593.02483113321,-3.97064752820614,
22200,-35456277.8056492,-22812703.870328,49700.4166897994,1663.91098142171,-2585.76972862013,-3.98674252927861,
22260,-35356104.0107449,-22967631.1627074,49460.7311768995,1675.21018869081,-2578.46510955401,-4.00276194364133,
22320,-35255253.2243725,-23122118.6959388,49220.0867745167,1686.47732767391,-2571.1111137323,-4.01870546034007,
22380,-35153727.3771065,-23276163.5116344,48978.4880458031,1697.71218255611,-2563.70788189884,-4.0345727698689,
22440,-35051528.4124521,-23429762.6598795,48735.9395724378,1708.91453813993,-2556.25555574114,-4.05036356417621,
22500,-34948658.2868076,-23582913.1992888,48492.4459545392,1720.08417984954,-2548.75427788767,-4.06607753667065,
22560,-34845118.9694271,-23735612.1970628,48248.0118105771,1731.22089373481,-2541.20419190518,-4.08171438222714,
22620,-34740912.4423827,-23887856.7290443,48002.6417772847,1742.32446647546,-2533.60544229589,-4.0972737971928,
22680,-34636040.7005271,-24039643.8797739,47756.3405095702,1753.39468538512,-2525.95817449479,-4.1127554793928,
22740,-34530505.7514545,-24190970.7425465,47509.1126804277,1764.43133841543,-2518.26253486685,-4.12815912813629,
22800,-34424309.6154634,-24341834.4194666,47260.962980848,1775.43421416012,-2510.51867070419,-4.14348444422222,
22860,-34317454.3255167,-24492232.021504,47011.8961197293,1786.40310185907,-2502.72673022332,-4.15873112994516,
22920,-34209941.9272038,-24642160.6685492,46761.9168237869,1797.33779140232,-2494.88686256225,-4.17389888910109,
22980,-34101774.4787011,-24791617.4894684,46511.0298374634,1808.23807333415,-2486.9992177777,-4.18898742699315,
23040,-33992954.0507324,-24940599.6221589,46259.2399228377,1819.10373885707,-2479.0639468422,-4.20399645043738,
23100,-33883482.7265296,-25089104.2136035,46006.5518595342,1829.93457983584,-2471.0812016412,-4.2189256677684,
23160,-33773362.6017928,-25237128.4199258,45752.9704446316,1840.73038880148,-2463.05113497018,-4.2337747888451,
23220,-33662595.7846501,-25384669.406444,45498.5004925711,1851.49095895524,-2454.97390053175,-4.24854352505629,
23280,-33551184.3956173,-25531724.3477258,45243.1468350647,1862.21608417254,-2446.84965293267,-4.26323158932629,
23340,-33439130.5675575,-25678290.4276423,44986.9143210025,1872.90555900701,-2438.67854768092,-4.2778386961205,
23400,-33326436.4456399,-25824364.839422,44729.8078163605,1883.55917869434,-2430.46074118275,-4.29236456145099,
23460,-33213104.1872991,-25969944.7857047,44471.8322041074,1894.1767391563,-2422.19639073964,-4.30680890288199,
23520,-33099135.9621939,-26115027.4785951,44212.9923841113,1904.75803700457,-2413.88565454534,-4.3211714395354,
23580,-32984533.9521652,-26259610.1397162,43953.2932730461,1915.30286954474,-2405.52869168282,-4.33545189209625,
23640,-32869300.3511951,-26403690.0002625,43692.7398042976,1925.81103478012,-2397.12566212124,-4.34964998281811,
23700,-32753437.3653641,-26547264.3010532,43431.3369278692,1936.28233141567,-2388.67672671289,-4.36376543552852,
23760,-32636947.2128094,-26690330.2925852,43169.0896102873,1946.71655886185,-2380.1820471901,-4.37779797563436,
23820,-32519832.1236825,-26832885.2350854,42906.0028345064,1957.11351723848,-2371.64178616219,-4.39174733012716,
23880,-32402094.340106,-26974926.3985636,42642.0815998137,1967.47300737857,-2363.05610711232,-4.40561322758843,
23940,-32283736.1161313,-27116451.0628649,42377.3309217339,1977.79483083213,-2354.42517439437,-4.41939539819495,
24000,-32164759.7176949,-27257456.5177215,42111.755831933,1988.07878987003,-2345.74915322981,-4.43309357372399,
24060,-32045167.4225758,-27397940.0628047,41845.361378122,1998.32468748776,-2337.02820970454,-4.44670748755855,
24120,-31924961.5203508,-27537899.0077772,41578.152623961,2008.53232740922,-2328.26251076571,-4.46023687469254,
24180,-31804144.3123519,-27677330.6723439,41310.1346489618,2018.70151409049,-2319.45222421854,-4.47368147173592,
24240,-31682718.1116214,-27816232.3863038,41041.312548391,2028.83205272359,-2310.59751872306,-4.48704101691986,
24300,-31560685.2428679,-27954601.4896013,40771.6914331725,2038.92374924024,-2301.69856379097,-4.50031525010179,
24360,-31438048.0424219,-28092435.3323767,40501.2764297901,2048.97641031555,-2292.75552978232,-4.51350391277047,
24420,-31314808.858191,-28229731.2750172,40230.0726801889,2058.98984337177,-2283.76858790229,-4.52660674805107,
24480,-31190970.0496147,-28366486.6882079,39958.0853416775,2068.96385658196,-2274.73791019791,-4.53962350071007,
24540,-31066533.98762,-28502698.9529816,39685.319586829,2078.89825887371,-2265.66366955478,-4.55255391716032,
24600,-30941503.0545751,-28638365.4607696,39411.7806033823,2088.79285993279,-2256.54603969372,-4.56539774546592,
24660,-30815879.6442443,-28773483.613451,39137.4735941427,2098.64747020678,-2247.38519516749,-4.57815473534715,
24720,-30689666.1617422,-28908050.8234034,38862.4037768826,2108.46190090877,-2238.18131135744,-4.59082463818529,
24780,-30562865.0234875,-29042064.5135518,38586.5763842415,2118.23596402096,-2228.93456447016,-4.60340720702755,
24840,-30435478.6571569,-29175522.1174183,38309.996663626,2127.96947229825,-2219.64513153408,-4.61590219659178,
24900,-30307509.5016383,-29308421.0791713,38032.6698771093,2137.66223927187,-2210.3131903961,-4.6283093632713,
24960,-30178960.0069847,-29440758.8536745,37754.6013013308,2147.31407925295,-2200.93891971821,-4.6406284651396,
25020,-30049832.6343665,-29572532.9065356,37475.7962273947,2156.9248073361,-2191.52249897404,-4.65285926195511,
25080,-29920129.8560252,-29703740.7141552,37196.2599607694,2166.49423940294,-2182.06410844543,-4.66500151516582,
25140,-29789854.1552255,-29834379.7637746,36915.9978211852,2176.02219212565,-2172.56392921899,-4.67705498791393,
25200,-29659008.0262082,-29964447.5535247,36635.0151425333,2185.50848297052,-2163.02214318262,-4.68901944504048,
25260,-29527593.9741419,-30093941.5924735,36353.3172727631,2194.9529302014,-2153.43893302207,-4.70089465308993,
25320,-29395614.5150755,-30222859.4006739,36070.9095737801,2204.35535288325,-2143.81448221737,-4.71268038031466,
25380,-29263072.17589,-30351198.5092116,35787.7974213437,2213.71557088557,-2134.14897503938,-4.72437639667956,
25440,-29129969.4942499,-30478956.4602518,35503.9862049633,2223.03340488592,-2124.44259654625,-4.73598247386643,
25500,-28996309.0185545,-30606130.8070872,35219.4813277963,2232.30867637329,-2114.69553257986,-4.74749838527846,
25560,-28862093.3078898,-30732719.1141839,34934.288206544,2241.54120765161,-2104.90796976226,-4.75892390604465,
25620,-28727324.9319786,-30858718.9572291,34648.4122713479,2250.73082184309,-2095.08009549213,-4.77025881302417,
25680,-28592006.471132,-30984127.9231768,34361.8589656861,2259.8773428917,-2085.21209794115,-4.78150288481072,
25740,-28456140.5161996,-31108943.6102947,34074.633746269,2268.98059556648,-2075.30416605045,-4.79265590173681,
25800,-28319729.6685201,-31233163.6282097,33786.7420829346,2278.04040546494,-2065.35648952694,-4.8037176458781,
25860,-28182776.5398713,-31356785.5979542,33498.189458544,2287.05659901644,-2055.36925883969,-4.81468790105757,
25920,-28045283.7524204,-31479807.1520112,33208.9813688766,2296.02900348547,-2045.3426652163,-4.82556645284977,
25980,-27907253.9386732,-31602225.9343605,32919.1233225243,2304.957446975,-2035.27690063924,-4.83635308858502,
26040,-27768689.7414246,-31724039.6005231,32628.6208407869,2313.84175842981,-2025.17215784215,-4.84704759735348,
26100,-27629593.8137071,-31845245.8176063,32337.4794575654,2322.68176763973,-2015.02863030617,-4.85764977000933,
26160,-27489968.8187406,-31965842.264349,32045.7047192567,2331.47730524293,-2004.84651225621,-4.8681593991748,
26220,-27349817.4298809,-32085826.6311656,31753.3021846475,2340.22820272919,-1994.62599865727,-4.87857627924425,
26280,-27209142.3305691,-32205196.6201905,31460.2774248071,2348.93429244313,-1984.36728521067,-4.88890020638812,
26340,-27067946.2142797,-32323949.9453221,31166.6360229816,2357.59540758743,-1974.07056835031,-4.89913097855694,
26400,-26926231.7844693,-32442084.332267,30872.3835744863,2366.21138222603,-1963.73604523893,-4.90926839548528,
26460,-26784001.7545247,-32559597.518583,30577.5256865989,2374.78205128734,-1953.36391376428,-4.91931225869559,
26520,-26641258.847711,-32676487.2537231,30282.0679784521,2383.3072505674,-1942.95437253539,-4.92926237150215,
26580,-26498005.7971195,-32792751.2990783,29986.0160809257,2391.78681673304,-1932.50762087874,-4.93911853901484,
26640,-26354245.3456151,-32908387.4280204,29689.3756365392,2400.22058732501,-1922.02385883444,-4.94888056814294,
26700,-26209980.2457842,-33023393.4259452,29392.1522993432,2408.60840076112,-1911.50328715238,-4.95854826759895,
26760,-26065213.2598815,-33137767.0903145,29094.3517348116,2416.95009633935,-1900.94610728842,-4.96812144790225,
26820,-25919947.1597776,-33251506.2306988,28795.9796197326,2425.24551424092,-1890.3525214005,-4.97759992138284,
26880,-25774184.7269054,-33364608.6688188,28497.0416421004,2433.49449553337,-1879.7227323448,-4.98698350218498,
26940,-25627928.7522072,-33477072.2385874,28197.543501006,2441.69688217362,-1869.0569436718,-4.99627200627082,
27000,-25481182.0360812,-33588894.7861514,27897.4909065278,2449.85251701101,-1858.35535962244,-5.00546525142396,
27060,-25333947.3883276,-33700074.1699326,27596.8895796228,2457.96124379032,-1847.61818512417,-5.01456305725306,
27120,-25186227.6280952,-33810608.2606691,27295.7452520164,2466.02290715477,-1836.84562578702,-5.02356524519529,
27180,-25038025.5838271,-33920494.9414556,26994.0636660929,2474.03735264902,-1826.03788789968,-5.03247163851987,
27240,-24889344.0932064,-34029732.1077848,26691.8505747855,2482.00442672211,-1815.19517842554,-5.04128206233148,
27300,-24740186.0031023,-34138317.6675872,26389.1117414658,2489.92397673046,-1804.31770499871,-5.04999634357369,
27360,-24590554.1695153,-34246249.5412712,26085.8529398336,2497.79585094076,-1793.40567592006,-5.05861431103233,
27420,-24440451.4575224,-34353525.6617634,25782.0799538062,2505.61989853291,-1782.45930015322,-5.06713579533881,
27480,-24289880.7412224,-34460143.9745478,25477.7985774076,2513.39596960293,-1771.47878732057,-5.07556062897348,
27540,-24138844.9036808,-34566102.4377056,25173.0146146574,2521.1239151658,-1760.46434769923,-5.08388864626882,
27600,-23987346.8368745,-34671399.0219541,24867.7338794596,2528.80358715839,-1749.41619221702,-5.09211968341274,
27660,-23835389.4416366,-34776031.7106855,24561.9621954912,2536.43483844224,-1738.33453244842,-5.10025357845174,
27720,-23682975.6276005,-34879998.5000061,24255.7053960906,2544.01752280644,-1727.21958061053,-5.10829017129408,
27780,-23530108.3131445,-34983297.3987741,23948.9693241456,2551.55149497042,-1716.07154955898,-5.11622930371291,
27840,-23376790.4253356,-35085926.4286383,23641.7598319819,2559.03661058675,-1704.89065278385,-5.12407081934936,
27900,-23223024.8998739,-35187883.6240757,23334.0827812504,2566.47272624389,-1693.6771044056,-5.13181456371556,
27960,-23068814.6810356,-35289167.0324294,23025.944042815,2573.859699469,-1682.43111917095,-5.13946038419771,
28020,-22914162.7216175,-35389774.713946,22717.3494966403,2581.19738873064,-1671.15291244875,-5.14700813005901,
28080,-22759071.9828796,-35489704.7418128,22408.3050316787,2588.48565344149,-1659.84270022586,-5.15445765244265,
28140,-22603545.434489,-35588955.2021947,22098.8165457575,2595.72435396108,-1648.50069910305,-5.16180880437467,
28200,-22447586.0544625,-35687524.194271,21788.8899454658,2602.91335159845,-1637.12712629075,-5.16906144076685,
28260,-22291196.8291102,-35785409.8302718,21478.5311460415,2610.05250861485,-1625.72219960501,-5.17621541841957,
28320,-22134380.7529775,-35882610.2355141,21167.7460712577,2617.14168822635,-1614.2861374632,-5.18327059602457,
28380,-21977140.8287883,-35979123.5484381,20856.5406533091,2624.18075460649,-1602.81915887992,-5.19022683416771,
28440,-21819480.0673873,-36074947.9206426,20544.9208326984,2631.16957288888,-1591.32148346274,-5.19708399533173,
28500,-21661401.4876823,-36170081.5169205,20232.8925581225,2638.10800916983,-1579.79333140803,-5.20384194389892,
28560,-21502908.1165864,-36264522.5152941,19920.461786358,2644.99593051089,-1568.23492349668,-5.21050054615375,
28620,-21344002.9889599,-36358269.1070498,19607.6344821477,2651.83320494139,-1556.64648108993,-5.2170596702855,
28680,-21184689.1475523,-36451319.4967733,19294.4166180856,2658.61970146105,-1545.02822612511,-5.22351918639086,
28740,-21024969.642944,-36543671.9023835,18980.8141745025,2665.35529004242,-1533.38038111132,-5.22987896647643,
28800,-20864847.5334876,-36635324.5551669,18666.8331393517,2672.03984163342,-1521.70316912527,-5.23613888446124,
28860,-20704325.8852499,-36726275.6998115,18352.4795080938,2678.67322815983,-1509.9968138069,-5.24229881617923,
28920,-20543407.7719523,-36816523.5944406,18037.7592835818,2685.25532252771,-1498.26153935517,-5.24835863938166,
28980,-20382096.2749126,-36906066.5106461,17722.6784759461,2691.78599862591,-1486.49757052371,-5.2543182337395,
29040,-20220394.4829858,-36994902.7335216,17407.2431024793,2698.26513132844,-1474.70513261651,-5.26017748084581,
29100,-20058305.4925045,-37083030.5616953,17091.4591875206,2704.6925964969,-1462.88445148363,-5.26593626421802,
29160,-19895832.4072204,-37170448.3073626,16775.3327623403,2711.06827098286,-1451.03575351685,-5.27159446930024,
29220,-19732978.338244,-37257154.2963188,16458.8698650242,2717.39203263022,-1439.15926564533,-5.2771519834655,
29280,-19569746.4039855,-37343146.8679908,16142.0765403579,2723.66376027759,-1427.25521533124,-5.28260869601793,
29340,-19406139.7300947,-37428424.3754692,15824.9588397108,2729.88333376061,-1415.32383056543,-5.28796449819497,
29400,-19242161.4494015,-37512985.1855396,15507.5228209199,2736.05063391421,-1403.36533986301,-5.29321928316947,
29460,-19077814.7018555,-37596827.6787144,15189.7745481736,2742.16554257499,-1391.37997225903,-5.29837294605177,
29520,-18913102.6344662,-37679950.2492633,14871.7200918958,2748.22794258341,-1379.36795730402,-5.30342538389181,
29580,-18748028.4012423,-37762351.3052447,14553.3655286289,2754.23771778611,-1367.32952505962,-5.30837649568109,
29640,-18582595.1631315,-37844029.2685357,14234.7169409177,2760.19475303809,-1355.26490609419,-5.31322618235468,
29700,-18416806.0879601,-37924982.5748627,13915.7804171924,2766.09893420495,-1343.17433147832,-5.31797434679317,
29760,-18250664.3503718,-38005209.6738312,13596.562051652,2771.95014816511,-1331.05803278046,-5.32262089382455,
29820,-18084173.1317672,-38084709.0289556,13277.0679441473,2777.74828281191,-1318.91624206245,-5.3271657302261,
29880,-17917335.6202431,-38163479.1176889,12957.3042000642,2783.49322705586,-1306.74919187506,-5.33160876472621,
29940,-17750155.0105307,-38241518.4314516,12637.2769302059,2789.18487082671,-1294.55711525355,-5.33594990800615,
30000,-17582634.503935,-38318825.4756607,12316.9922506764,2794.82310507557,-1282.34024571317,-5.34018907270189,
30060,-17414777.3082732,-38395398.7697583,11996.4562827628,2800.40782177707,-1270.09881724471,-5.34432617340574,
30120,-17246586.6378134,-38471236.8472404,11675.6751528179,2805.93891393134,-1257.83306431,-5.34836112666808,
30180,-17078065.7132125,-38546338.2556844,11354.6549921426,2811.41627556615,-1245.54322183738,-5.35229385099896,
30240,-16909217.7614554,-38620701.5567776,11033.4019368685,2816.83980173892,-1233.22952521727,-5.35612426686974,
30300,-16740046.015792,-38694325.3263442,10711.92212784,2822.20938853871,-1220.89221029754,-5.35985229671466,
30360,-16570553.7156764,-38767208.154373,10390.2217104966,2827.52493308827,-1208.5315133791,-5.3634778649323,
30420,-16400744.106704,-38839348.6450444,10068.3068347547,2832.78633354597,-1196.14767121128,-5.36700089788716,
30480,-16230620.4405495,-38910745.416757,9746.18365489007,2837.99348910779,-1183.74092098733,-5.37042132391104,
30540,-16060185.9749049,-38981397.1021542,9423.85832941932,2843.14630000926,-1171.31150033986,-5.37373907330448,
30600,-15889443.9734168,-39051302.3481504,9101.33702098204,2848.24466752733,-1158.85964733626,-5.37695407833814,
30660,-15718397.7056236,-39120459.815957,8778.62589622241,2853.28849398235,-1146.38560047417,-5.38006627325413,
30720,-15547050.4468935,-39188868.1811083,8455.73112567092,2858.27768273986,-1133.88959867686,-5.3830755942673,
30780,-15375405.4783612,-39256526.1334862,8132.65888362593,2863.21213821253,-1121.37188128869,-5.3859819795665,
30840,-15203466.0868652,-39323432.377346,7809.41534803525,2868.09176586192,-1108.83268807046,-5.38878536931582,
30900,-15031235.5648847,-39389585.6313412,7486.00670037754,2872.91647220037,-1096.27225919488,-5.39148570565577,
30960,-14858717.2104768,-39454984.6285476,7162.43912554371,2877.68616479274,-1083.69083524187,-5.39408293270438,
31020,-14685914.3272128,-39519628.116488,6838.71881171823,2882.40075225822,-1071.08865719405,-5.39657699655839,
31080,-14512830.2241155,-39583514.8571563,6514.85195026039,2887.06014427209,-1058.46596643201,-5.39896784529424,
31140,-14339468.2155952,-39646643.6270408,6190.84473558546,2891.66425156741,-1045.82300472976,-5.40125542896913,
31200,-14165831.6213866,-39709013.2171481,5866.70336504585,2896.2129859368,-1033.16001425002,-5.40343969962204,
31260,-13991923.766485,-39770622.433026,5542.43403881215,2900.7062602341,-1020.47723753965,-5.40552061127463,
31320,-13817747.9810824,-39831470.0947865,5218.04295975412,2905.14398837603,-1007.77491752492,-5.4074981199322,
31380,-13643307.600504,-39891555.0371286,4893.53633332171,2909.5260853439,-995.053297506884,-5.40937218358454,
31440,-13468605.9651443,-39950876.1093604,4568.9203674259,2913.85246718519,-982.31262115671,-5.41114276220679,
31500,-13293646.4204028,-40009432.1754213,4244.2012723196,2918.12305101517,-969.553132510998,-5.41280981776019,
31560,-13118432.3166198,-40067222.1139036,3919.38526047842,2922.33775501853,-956.77507596709,-5.41437331419293,
31620,-12942967.0090127,-40124244.8180742,3594.47854648147,2926.49649845093,-943.978696278389,-5.41583321744077,
31680,-12767253.8576112,-40180499.1958959,3269.48734689207,2930.59920164052,-931.164238549653,-5.41718949542783,
31740,-12591296.2271933,-40235984.1700482,2944.41788013841,2934.64578598954,-918.331948232295,-5.41844211806712,
31800,-12415097.4872205,-40290698.6779477,2619.27636639424,2938.63617397577,-905.482071119667,-5.41959105726127,
31860,-12238661.0117731,-40344641.671769,2294.06902745943,2942.57028915405,-892.614853342346,-5.42063628690299,
31920,-12061990.1794862,-40397812.1184645,1968.80208664059,2946.44805615774,-879.730541363407,-5.42157778287568,
31980,-11885088.3734841,-40450208.9997842,1643.48176863157,2950.26940070016,-866.829381973694,-5.42241552305386,
32040,-11707958.9813162,-40501831.3122952,1318.11429939402,2954.03424957604,-853.911622287078,-5.42314948730367,
32100,-11530605.3948915,-40552678.0674011,992.705906037864,2957.74253066291,-840.977509735718,-5.42377965748328,
32160,-11353031.0104139,-40602748.2913609,667.262816701751,2961.39417292249,-828.02729206531,-5.42430601744324,
32220,-11175239.2283171,-40652041.0253075,341.791260433531,2964.98910640204,-815.061217330328,-5.42472855302682,
32280,-10997233.4531993,-40700555.3252662,16.2974670706632,2968.52726223575,-802.079533889267,-5.42504725207034,
32340,-10819017.093758,-40748290.262173,-309.212332879371,2972.00857264599,-789.082490399872,-5.4252621044034,
32400,-10640593.5627248,-40795244.9218921,-634.731908358669,2975.43297094468,-776.070335814364,-5.42537310184913,
32460,-10461966.2767996,-40841418.4052335,-960.255027878527,2978.80039153453,-763.043319374665,-5.42538023822433,
32520,-10283138.6565856,-40886809.8279703,-1285.77545963906,2982.11076991033,-750.001690607606,-5.42528350933966,
32580,-10104114.1265236,-40931418.3208558,-1611.28697164885,2985.36404266016,-736.945699320146,-5.42508291299972,
32640,-9924896.11482602,-40975243.0296398,-1936.78333184457,2988.56014746661,-723.875595594566,-5.42477844900313,
32700,-9745488.05341164,-41018283.1150853,-2262.25830821062,2991.699023108,-710.791629783679,-5.42437011914255,
32760,-9565893.37783959,-41060537.7529843,-2587.7056688988,2994.78060945956,-697.694052506012,-5.42385792720467,
32820,-9386115.52724355,-41102006.1341741,-2913.11918234792,2997.80484749452,-684.583114641005,-5.42324187897018,
32880,-9206157.94426586,-41142687.4645521,-3238.49261740345,3000.77167928534,-671.459067324189,-5.42252198221364,
32940,-9026024.07499147,-41182580.9650915,-3563.81974343715,3003.68104800473,-658.322161942365,-5.42169824670342,
33000,-8845717.36888197,-41221685.8718563,-3889.0943304667,3006.53289792682,-645.172650128781,-5.42077068420148,
33060,-8665241.27870941,-41260001.4360157,-4214.31014927527,3009.32717442815,-632.010783758297,-5.41973930846318,
33120,-8484599.26049014,-41297526.9238583,-4539.46097153119,3012.06382398881,-618.836814942551,-5.41860413523706,
