tSec,x,y,z,vx,vy,vz,
17460,2690702.42869507,4729636.69349152,5470345.76111783,-5650.68284455331,-1585.81683346167,4146.80736839665,
17520,2347643.34483652,4627164.5617613,5710478.42990605,-5781.64406640737,-1829.02553572731,3855.53947042149,
17580,1997266.08672861,4510268.56787138,5932770.68755721,-5894.55986638365,-2066.48793118886,3552.2822713216,
17640,1640663.99513596,4379315.67117903,6136531.47629827,-5989.08585985537,-2297.46796639885,3237.9848641013,
17700,1278949.36223642,4234716.37697578,6321127.68888533,-6064.93484964508,-2521.2505153503,2913.62933652862,
17760,913249.978130621,4076923.41799811,6485986.05663571,-6121.87754017151,-2737.14346633851,2580.22769855025,
17820,544705.64002134,3906430.31240118,6630594.8500349,-6159.74305873443,-2944.47974722068,2238.81871100454,
17880,174464.636661314,3723769.80314629,6754505.38720757,-6178.41926058937,-3142.61924643227,1890.46466267027,
17940,-196319.779774575,3529512.18581723,6857333.34875614,-6177.85284979218,-3330.95061165371,1536.24814408833,
18000,-566492.924399523,3324263.53179122,6938759.89952146,-6158.04934938474,-3508.89294397504,1177.26884017435,
18060,-934902.204843016,3108663.81219004,6998532.618454,-6119.07295385263,-3675.89741466418,814.640336153276,
18120,-1300400.63447077,2883384.92694524,7036466.23613761,-6061.04627352272,-3831.44880885758,449.486893152375,
18180,-1661850.32636031,2649128.64394963,7052443.17759348,-5984.14994510386,-3975.06697637953,82.9401863519589,
18240,-2018125.95975963,2406624.45395458,7046413.90900512,-5888.6221059427,-4106.30819257463,-283.863966498953,
18300,-2368118.21117122,2156627.34602959,7018397.08780016,-5774.75774095368,-4224.7664475027,-649.788892243842,
18360,-2710737.14226652,1899915.50769048,6968479.51436,-5642.90789293895,-4330.07466677468,-1013.70039191703,
18420,-3044915.53544751,1637287.95421473,6896815.88232743,-5493.4786993534,-4421.90584628829,-1374.47012222503,
18480,-3369612.16543768,1369562.09325059,6803628.32536835,-5326.93022048997,-4499.97406946247,-1730.9789889805,
18540,-3683814.99438082,1097571.23254888,6689205.76150058,-5143.77506652256,-4564.03538255797,-2082.12049154805,
18600,-3986544.2797177,822162.03972881,6553903.03961803,-4944.57687531694,-4613.88851989619,-2426.80396474803,
18660,-4276855.58822933,544191.962258663,6398139.89498087,-4729.94871817846,-4649.37551396623,-2763.95771043614,
18720,-4553842.7132089,264526.612987492,6222399.71858454,-4500.55146300201,-4670.38223932628,-3092.53208368486,
18780,-4816640.49123491,-15962.8753727627,6027228.14092858,-4257.09205470036,-4676.83890217326,-3411.50260124875,
18840,-5064427.51178672,-296402.522926392,5813231.42784563,-4000.32165342314,-4668.72044897323,-3719.87309855119,
18900,-5296428.70965839,-575918.196128735,5581074.6858126,-3731.03358368736,-4646.04684480428,-4016.67891610671,
18960,-5511917.82803418,-853638.313157112,5331479.87665899,-3450.06107293476,-4608.88318648485,-4300.99005388482,
19020,-5710219.73979794,-1128696.55094951,5065223.64590416,-3158.27479333527,-4557.33964633116,-4571.91421744361,
19080,-5890712.6167869,-1400234.54420051,4783134.97300783,-2856.58026424732,-4491.571265987,-4828.5997036585,
19140,-6052829.94081615,-1667404.56865651,4486092.65297754,-2545.91518163847,-4411.77764783344,-5070.23814902656,
19200,-6196062.35191763,-1929372.20340576,4175022.61488715,-2227.24664819375,-4318.20255738359,-5296.06722991687,
19260,-6319959.3250985,-2185318.96496718,3850895.07952299,-1901.56821723817,-4211.13336704409,-5505.37331070745,
19320,-6424130.6640455,-2434444.90186366,3514721.56251116,-1569.89675904649,-4090.90029457496,-5697.49392799844,
19380,-6508247.80380932,-2675971.13808482,3167551.73484572,-1233.26924377758,-3957.87547305612,-5871.82006356423,
19440,-6572044.91937081,-2909142.35706654,2810470.15207841,-892.739482569799,-3812.47189612269,-6027.79825804404,
19500,-6615319.83632045,-3133229.21808434,2444592.86070055,-549.374787613493,-3655.14222024322,-6164.932590845,
19560,-6637934.7385504,-3347530.69641098,2071063.8903183,-204.252544909373,-3486.37741764231,-6282.78650077018,
19620,-6639816.66763081,-3551376.3377259,1691051.64196758,141.54330298916,-3306.70526193775,-6380.98442366258,
19680,-6620957.80872529,-3744128.41617827,1305745.18505,486.925843869873,-3116.68863292396,-6459.21318557464,
19740,-6581415.56180298,-3925183.98675662,916350.479087738,830.808749783306,-2916.92370587504,-6517.22312866892,
19800,-6521312.40064632,-4093976.82718047,524086.532648085,1172.10982064836,-2708.03807384286,-6554.82909897561,
19860,-6440835.51572467,-4249979.26280869,130181.50707142,1509.75465653222,-2490.68870594984,-6571.91127172541,
19920,-6340236.23398045,-4392703.86255265,-264131.21990091,1842.68039306486,-2265.5596963369,-6568.41564058285,
19980,-6219829.21672866,-4521704.99570481,-657617.008425456,2169.83934395027,-2033.35989931037,-6544.35413324537,
20040,-6079991.44343827,-4636580.24597808,-1049043.90837079,2490.20249248541,-1794.82054403726,-6499.80442978167,
20100,-5921160.99051344,-4736971.68237199,-1437186.59407068,2802.76283974115,-1550.6928427737,-6434.90959353547,
20160,-5743835.61198649,-4822566.98506317,-1820830.27316449,3106.53867232056,-1301.74553814597,-6349.87757750186,
20220,-5548571.12496903,-4893100.42065817,-2198774.56090896,3400.57680571942,-1048.76232804002,-6244.98054745166,
20280,-5335979.6020314,-4948353.6593644,-2569837.30528439,3683.95576110791,-792.539183881896,-6120.55390490214,
20340,-5106727.37706111,-4988156.43035528,-2932858.34415206,3955.78880007009,-533.88165034213,-5976.99501069441,
20400,-4861532.87361087,-5012387.01512961,-3286703.17840688,4215.22680381665,-273.602141418624,-5814.76166573922,
20460,-4601164.26625351,-5020972.57823558,-3630266.54714201,4461.46095077753,-12.5172266904944,-5634.37036895773,
20520,-4326436.98810835,-5013889.3357611,-3962475.89268559,4693.72516933813,248.555055463918,-5436.39439688901,
20580,-4038211.09697154,-4991162.56429035,-4282294.70619972,4911.29840871752,508.797827081906,-5221.46174840663,
20640,-3737388.50906508,-4952866.45347491,-4588725.74623304,5113.50678877797,767.397962176932,-4990.25295981384,
20700,-3424910.10720149,-4899123.80306339,-4880814.12075742,5299.72562571334,1023.54868349352,-4743.49872591603,
20760,-3101752.73366902,-4830105.56439635,-5157650.21957095,5469.38122911824,1276.45213830546,-4481.97729771934,
20820,-2768926.08398618,-4746030.23004505,-5418372.4861225,5621.95241251267,1525.32187264968,-4206.51175373586,
20880,-2427469.51689571,-4647163.07898605,-5662170.02436042,5756.97179193842,1769.38517476932,-3917.96723572805,
20940,-2078448.79092204,-4533815.28434044,-5888285.03873148,5874.0269390593,2007.88531895893,-3617.24814796894,
21000,-1722952.73594081,-4406342.88874184,-6096015.10486524,5972.76139550896,2240.08373787479,-3305.2953158824,
21060,-1362089.86756971,-4265145.65084681,-6284715.26862422,6052.87556878191,2465.26215091282,-2983.08310279821,
21120,-996984.951063919,-4110665.76469951,-6453799.96997177,6114.12751684834,2682.72467736101,-2651.61644453341,
21180,-628775.522413413,-3943386.4527176,-6602744.78502189,6156.33357894237,2891.79993041082,-2311.927746807,
21240,-258608.378007722,-3763830.43494463,-6731087.97752722,6179.3687826131,3091.84303597281,-1965.07364324319,
21300,112363.952629935,-3572558.28099486,-6838431.85340177,6183.16700348219,3282.2375162959,-1612.13168623165,
21360,482986.737281564,-3370166.65387841,-6924443.91658296,6167.72092228695,3462.3970085404,-1254.19704254029,
21420,852106.564310583,-3157286.45556989,-6988857.82760364,6133.08183555697,3631.76682495046,-892.379224540021,
21480,1218574.85111924,-2934580.88270116,-7031474.16758906,6079.35935860827,3789.82540064085,-527.798875310068,
21540,1581251.33224472,-2702743.39721889,-7052161.0109296,6006.72104258078,3936.08568694411,-161.584599605806,
21600,1939007.52169352,-2462495.61384056,-7050854.30735577,5915.39189457871,4070.09653638266,205.130235639919,
21660,2290730.14215095,-2214585.10543941,-7027558.06978325,5805.65374153753,4191.4440387922,571.210775074336,
21720,2635324.51035314,-1959783.13167259,-6982344.36447854,5677.84440692767,4299.75273475211,935.523977164629,
21780,2971717.86845865,-1698882.29903882,-6915353.10420201,5532.35674579495,4394.68669323213,1296.94187147278,
21840,3298862.65474652,-1432694.15898751,-6826791.64738257,5369.63759072189,4475.95050950931,1654.34477582665,
21900,3615739.70804471,-1162046.74750381,-6716934.20382931,5190.18658725105,4543.29025770605,2006.62453773417,
21960,3921361.39736005,-887782.069709489,-6586121.0445313,4994.55485670107,4596.49435997314,2352.68781893746,
22020,4214774.66568371,-610753.536404692,-6434757.51441076,4783.3434786559,4635.39431306284,2691.45936786114,
22080,4495063.9785883,-331823.361444182,-6263312.85022855,4557.20184206199,4659.86527251361,3021.88524120549,
22140,4761354.1704335,-51859.927500955,-6072318.80649121,4316.82587945671,4669.82652594383,3342.93598445832,
22200,5012813.18085959,228264.873548256,-5862368.09166824,4062.95617538839,4665.24186665297,3653.60977375247,
22260,5248654.67397277,507678.31989329,-5634112.61687452,3796.37594451925,4646.11987677099,3952.93552996995,
22320,5468140.53117937,785509.553147783,-5388261.55792142,3517.90883036375,4612.51410661776,4239.97602380111,
22380,5670583.20558923,1060892.27800884,-5125579.23269989,3228.41649797666,4564.52309823922,4513.83091019579,
22440,5855347.92764969,1332967.45842348,-4846882.80037708,2928.79609694821,4502.29025139555,4773.63963279125,
22500,6021854.7558688,1600886.00193164,-4553039.78945337,2619.97763210101,4426.00356690059,5018.58423250107,
22560,6169580.46614749,1863811.42495947,-4244965.45939852,2302.92120647051,4335.8952646408,5247.89208619666,
22620,6298060.27120341,2120922.49074548,-3923620.00043191,1978.61411392237,4232.24124840462,5460.83855837175,
22680,6406889.36117966,2371415.80997855,-3590005.57763363,1648.06778871008,4115.36039637431,5656.74953245804,
22740,6495724.25739527,2614508.39360987,-3245163.22766691,1312.31463076288,3985.613678184,5835.00378725428,
22800,6564283.9724157,2849440.14780906,-2890169.61817167,972.404727766365,3843.40311139621,5995.03519602952,
22860,6612350.97076863,3075476.30169927,-2526133.68071926,629.40248974163,3689.17056467704,6136.33474111742,
22920,6639771.92536829,3291909.75869691,-2154193.12869048,284.383207125299,3523.39640832741,6258.45233214541,
22980,6646458.2656476,3498063.36241798,-1775510.87241922,-61.5704455086601,3346.59801747532,6360.99841000605,
23040,6632386.51505192,3693292.06861542,-1391271.34469921,-407.371929431677,3159.3281387268,6443.64533107831,
23100,6597598.41728158,3876985.01544946,-1002676.74966744,-751.934360672744,2962.17313860392,6506.1285395444,
23160,6542200.85157052,4048567.48568677,-610943.247239808,-1094.17402508437,2755.75115518726,6548.24754665005,
23220,6466365.53675667,4207502.75524803,-217297.084195653,-1433.0139072159,2540.710157234,6569.86673126998,
23280,6370328.52255962,4353293.82221958,177029.317491956,-1767.38725977253,2317.72589633498,6570.9159626718,
23340,6254389.46483591,4485485.00895015,570801.303593273,-2096.24123530942,2087.49971775664,6551.39100952665,
23400,6118910.68172392,4603663.42785777,962785.946799425,-2418.54054684785,1850.75620643579,6511.35365900783,
23460,5964315.99137886,4707460.30159495,1351756.00278274,-2733.27107175923,1608.24069469515,6450.93148918464,
23520,5791089.33742916,4796552.13100091,1736493.8422666,-3039.4433113006,1360.71669129382,6370.31730501751,
23580,5599773.21251178,4870661.70784797,2115795.34096051,-3336.09566009718,1108.96328541838,6269.76831337216,
23640,5390966.89084124,4929558.97159671,2488473.71420521,-3622.29751092082,853.772541765131,6149.60511268953,
23700,5165324.47823965,4973061.70915733,2853363.28576377,-3897.15223848735,595.946869130744,6010.21050371959,
23760,4923552.78672635,5001036.09582853,3209323.17914469,-4159.80006029167,336.296360542562,5852.02809384379,
23820,4666409.04151914,5013397.0762852,3555240.91909842,-4409.42076256452,75.6361222908171,5675.56070280988,
23880,4394698.42832844,5010108.58448835,3890035.93178708,-4645.23629633848,-185.216431567787,5481.36857441755,
23940,4109271.48995803,4991183.59980051,4212662.93059191,-4866.51318878138,-445.444325261564,5270.06734607814,
24000,3811021.38576697,4956684.0392867,4522115.1730404,-5072.56469923447,-704.233718534257,5042.3257957905,
24060,3500881.02895314,4906720.49152245,4817427.57795775,-5262.75274555642,-960.776487344859,4798.8634484021,
24120,3179820.11353815,4841451.79925981,5097679.6963915,-5436.48966637969,-1214.27268617236,4540.44810308299,
24180,2848842.03893188,4761084.49647079,5361998.53225188,-5593.23987759005,-1463.93295350601,4267.89328987882,
24240,2508980.73867071,4665872.10124735,5609561.20676585,-5732.52139869608,-1708.98091249761,3982.0555980082,
24300,2161297.42316005,4556114.26538998,5839597.45821529,-5853.90718565459,-1948.6555391787,3683.83186052759,
24360,1806877.24874934,4432155.78393982,6051391.96927496,-5957.02625528928,-2182.21345856724,3374.15622934866,
24420,1446825.92516497,4294385.46942732,6244286.51630004,-6041.56461839243,-2408.93115811448,3053.99716756788,
24480,1082266.27250693,4143234.8958067,6417681.93593046,-6107.26602758522,-2628.10711701887,2724.35436989195,
24540,714334.738848398,3979177.01731873,6571039.90514989,-6153.93254436447,-2839.06384551582,2386.25562555379,
24600,344177.889192177,3802724.66783492,6703884.53147537,-6181.42492445987,-3041.14982640897,2040.75362850784,
24660,-27051.1231533151,3614428.94720122,6815803.75118136,-6189.66282464668,-3233.74133947404,1688.92277994702,
24720,-398196.093799925,3414877.50088212,6906450.53645844,-6178.62489287775,-3416.24420517742,1331.85601115419,
24780,-768101.306747232,3204692.69616536,6975543.91070349,-6148.34874297065,-3588.09548728684,970.66155124096,
24840,-1135615.0671746,2984529.69862033,7022869.76740968,-6098.9307505872,-3748.76510392098,606.459620424341,
24900,-1499593.21651023,2755074.45559054,7048281.489968,-6030.52567138261,-3897.75731735214,240.379108698468,
24960,-1858902.61972518,2517041.59333925,7051700.37236673,-5943.34609598313,-4034.61212543222,-126.445738635747,
25020,-2212424.61482738,2271172.23359667,7033115.84171834,-5837.66173685873,-4158.90655505851,-492.878605141974,
25080,-2559058.41545053,2018231.7355233,6992585.4855778,-5713.79858883299,-4270.25585650444,-857.784324648143,
25140,-2897724.46079508,1759007.36863517,6930234.887341,-5572.13802004851,-4368.31461300048,-1220.03206631662,
25200,-3227367.70930811,1494305.92130261,6846257.270102,-5413.11580212397,-4452.77778127489,-1578.49854446843,
25260,-3546960.87128884,1224951.24861908,6740912.94589208,-5237.22103267867,-4523.38167174304,-1932.07130090986,
25320,-3855507.5717677,951781.763589318,6614528.5656383,-5044.99487704342,-4579.90485311116,-2279.65206082788,
25380,-4152045.43109612,675647.877168178,6467496.16661889,-4837.02907885117,-4622.16894524855,-2620.16011682978,
25440,-4435649.04914439,397409.395295435,6300272.01780248,-4613.9642427731,-4650.03925256038,-2952.53566872133,
25500,-4705432.88117594,117932.883262318,6113375.26787702,-4376.48795444506,-4663.42522226017,-3275.74305409754,
25560,-4960553.99778503,-161910.993026763,5907386.40305439,-4125.33280366955,-4662.28076438402,-3588.77386180292,
25620,-5200214.72405534,-441250.141973422,5682945.5207928,-3861.27433600126,-4646.60447687252,-3890.64996200584,
25680,-5423665.15336365,-719213.732390569,5440750.4231229,-3585.12891750022,-4616.43979320813,-4180.4264944967,
25740,-5630205.5297719,-994934.88591459,5181554.53150269,-3297.75148688215,-4571.875043313,-4457.19483070902,
25800,-5819188.49160898,-1267553.37033289,4906164.62427998,-3000.03316768922,-4513.04342159093,-4720.08552972078,
25860,-5990021.16574675,-1536218.28744334,4615438.39681649,-2692.89866665233,-4440.12282590215,-4968.27128473862,
25920,-6142167.09858466,-1800090.74569049,4310281.84736433,-2377.30344042757,-4353.3355030012,-5200.9697656826,
25980,-6275148.0121607,-2058346.50528117,3991646.49773311,-2054.23071650541,-4252.94749007283,-5417.44627767065,
26040,-6388545.37911805,-2310178.58463339,3660526.46005485,-1724.68844068326,-4139.26789130148,-5617.01623759503,
26100,-6482001.8127002,-2554799.81925054,3317955.35958247,-1389.70616182821,-4012.64801783466,-5799.04750125648,
26160,-6555222.2676038,-2791445.36526052,2965003.12177049,-1050.33184022355,-3873.48040565558,-5962.96256184218,
26220,-6607975.04635929,-3019375.14002134,2602772.63156855,-707.628551315456,-3722.19769331937,-6108.24060579142,
26280,-6640092.60485026,-3237876.19103442,2232396.27409673,-362.671091734345,-3559.27135788743,-6234.4194097849,
26340,-6651472.15150817,-3446264.98463855,1855032.36671574,-16.5424951883512,-3385.21030188702,-6341.09705942813,
26400,-6642076.03497086,-3643889.60530031,1471861.49393796,329.669531203021,-3200.55928638938,-6427.93346536045,
26460,-6611931.91611081,-3830131.85626861,1084082.75794663,674.876226892287,-3005.89721013143,-6494.65165786133,
26520,-6561132.72173704,-4004409.25240723,692909.958442037,1017.9914317561,-2801.83523739516,-6541.03884516384,
26580,-6489836.37866341,-4166176.89644659,299567.716484517,1357.93524897209,-2589.01478700385,-6566.9472200791,
26640,-6398265.32834382,-4314929.23083927,-94712.4423511763,1693.63769303638,-2368.10539919351,-6572.29450938621,
26700,-6286705.82358306,-4450201.6582692,-488696.030047485,2024.04230260008,-2139.80249214127,-6557.06426526327,
26760,-6155507.01004317,-4571572.02446034,-881149.547926529,2348.10969710123,-1904.82501687396,-6521.30589688393,
26820,-6005079.79677512,-4678661.95754871,-1270844.43247034,2664.82104673684,-1663.91302470627,-6465.13444107362,
26880,-5835895.52188969,-4771138.05951712,-1656560.9799957,2973.18142924846,-1417.82517279433,-6388.73009232901,
26940,-5648484.42009441,-4848712.94650168,-2037092.23669441,3272.22308141419,-1167.33618072857,-6292.3375209544,
27000,-5443433.89785471,-4911146.13484002,-2411247.84130707,3561.00855959689,-913.234231100328,-6176.2649713153,
27060,-5221386.62219299,-4958244.76966755,-2777857.80645517,3838.63378470038,-656.318325080034,-6040.88311802536,
27120,-4983038.43102443,-4989864.19420095,-3135776.22446617,4104.2309447457,-397.395619206374,-5886.62369841831,
27180,-4729136.07350687,-5005908.35874929,-3483884.88499049,4356.97125963746,-137.278744728089,-5713.97793905797,
27240,-4460474.78881699,-5006330.06832363,-3821096.79159873,4596.06759718536,123.216888991258,-5523.49475833442,
27300,-4177895.73337591,-4991131.0686959,-4146359.56364756,4820.7769020163,383.275776160295,-5315.7787429416,
27360,-3882283.26874606,-4960361.9729719,-4458658.71090603,5030.40240884617,642.084943985565,-5091.48793982588,
27420,-3574562.1230819,-4914122.03244134,-4757020.77165531,5224.29564889726,898.836514137169,-4851.33152158313,
27480,-3255694.43755219,-4852558.75549172,-5040516.3076693,5401.85828266364,1152.73020919332,-4596.06735060003,
27540,-2926676.70757288,-4775867.37738143,-5308262.74980189,5562.54377379829,1402.97581873505,-4326.49943315352,
27600,-2588536.62838191,-4684290.18320271,-5559427.08727441,5705.85890361445,1648.79562632118,-4043.47525354059,
27660,-2242329.85464106,-4578115.68661947,-5793228.39305443,5831.36512016524,1889.42678705921,-3747.88297365756,
27720,-1889136.68458179,-4457677.66795665,-6008940.17693276,5938.67969865672,2124.12363461878,-3440.64849086358,
27780,-1530058.6812426,-4323354.07657598,-6205892.55839158,6027.47667053074,2352.15989300586,-3122.7323827143,
27840,-1166215.2454105,-4175565.80423181,-6383474.25479692,6097.48751032164,2572.83076103601,-2795.12682316758,
27900,-798740.152743108,-4014775.33725474,-6541134.38565556,6148.50166039584,2785.45487338307,-2458.8525387949,
27960,-428778.062144666,-3841485.29330319,-6678384.094955,6180.36697050819,2989.37619941976,-2114.95577762682,
28020,-57481.0003103874,-3656236.84455768,-6794797.99010697,6192.99004480178,3183.96593401171,-1764.50521414933,
28080,313995.170084293,-3459608.02785362,-6890015.39176374,6186.33642568983,3368.62436646065,-1408.58873646142,
28140,684494.286515022,-3252211.94527791,-6963741.38773238,6160.43054880925,3542.7826463155,-1048.31014110613,
28200,1052863.41360169,-3034694.86377509,-7015747.68794293,6115.35549767072,3705.90438308971,-684.78581810129,
28260,1417956.35125022,-2807734.22319564,-7045873.28118004,6051.25262294809,3857.48710081734,-319.141460030146,
28320,1778637.11592713,-2572036.56092911,-7054024.89524918,5968.32103194718,3997.06357299302,47.4911990780725,
28380,2133783.38815563,-2328335.35888747,-7040177.26253157,5866.81697625746,4124.20307994689,413.97760937782,
28440,2482289.92045721,-2077388.81665792,-7004373.19250058,5747.05314347424,4238.51261698271,779.183622230177,
28500,2823071.89914638,-1819977.55344925,-6946723.45049451,5609.39782013278,4339.63805663077,1141.97873403495,
28560,3155068.25120191,-1556902.24236386,-6867406.44099191,5454.27389517,4427.26523663649,1501.23935699568,
28620,3477244.88634253,-1288981.18241212,-6766667.69425406,5282.1576968813,4501.12094275856,1855.85209866527,
28680,3788597.86457248,-1017047.81520101,-6644819.1566624,5093.57767557306,4560.97376936518,2204.71702065377,
28740,4088156.48080304,-741948.193478595,-6502238.28674663,4889.11296211445,4606.63486719189,2546.75085615584,
28800,4374986.25981042,-464538.407671896,-6339366.95910949,4669.39182054141,4637.9585977231,2880.89020068852,
28860,4648191.85479693,-185681.975978551,-6156710.17710047,4435.08997763265,4654.84309138602,3206.09469746935,
28920,4906919.84147053,93752.7959037468,-5954834.59469372,4186.92880853884,4657.23070200282,3521.35020936947,
28980,5150361.3986165,372895.4794034,-5734366.84864789,3925.67336395724,4645.10836431812,3825.67197106328,
29040,5377754.86498025,650876.205778019,-5495991.70234276,3652.13021882045,4618.50783176332,4118.10770893662,
29100,5588388.16218034,926828.3585468,-5240450.00437753,3367.14516566364,4577.50576122296,4397.74069084603,
29160,5781601.07538753,1199891.26667309,-4968536.46650907,3071.60077941948,4522.22365741363,4663.69270017071,
29220,5956787.38352221,1469212.89054153,-4681097.26537862,2766.413833091,4452.82768723349,4915.12693263544,
29280,6113396.82981902,1733952.49254401,-4379027.47319825,2452.53256328012,4369.52834911508,5151.25079921063,
29340,6250936.92407927,1993283.2829809,-4063268.32326954,2130.93379469474,4272.57997789979,5371.31862592938,
29400,6368974.56829789,2246395.0311107,-3734804.31741524,1802.61993093373,4162.28008016059,5574.63421574711,
29460,6467137.49836266,2492496.63180957,-3394660.18482723,1468.61583834732,4038.96852430569,5760.55323648574,
29520,6545115.53640492,2730818.61987558,-3043897.70285527,1129.96565534509,3903.02660719957,5928.48543899891,
29580,6602661.649847,2960615.62472136,-2683612.3888851,787.729536932598,3754.87599900711,6077.89674333,
29640,6639592.81222877,3181168.75761345,-2314930.07037733,442.980293890741,3594.97754455414,6208.31121074352,
29700,6655790.65833589,3391787.92196853,-1939003.34120438,96.7998974977406,3423.82989457873,6319.31284960195,
