tSec,x,y,z,vx,vy,vz,
20340,-5728893.21499359,-3048351.72167096,1568268.82957508,452.04732858974,-3629.72434441245,-7086.39383546264,
20400,-5687921.60262052,-3258578.25078269,1139621.95602812,913.922048411952,-3374.55021857574,-7196.23112245466,
20460,-5619219.94369891,-3452916.13036623,705406.398584249,1375.924672337,-3100.30185982633,-7271.81105592246,
20520,-5522863.85593824,-3630258.74683716,267712.173430251,1835.26408220634,-2808.27387056172,-7312.02266182506,
20580,-5399098.73703319,-3789583.11905215,-171311.842406406,2289.07828152239,-2499.95812830882,-7316.02001563272,
20640,-5248342.85271392,-3929961.33105266,-609474.616079561,2734.47296075489,-2177.0284387249,-7283.24686153517,
20700,-5071188.25765638,-4050570.98930332,-1044560.83083192,3168.55537425475,-1841.32646481975,-7213.45279478517,
20760,-4868399.58129595,-4150704.77069601,-1474349.74316581,3588.47181995975,-1494.84222347804,-7106.70944210176,
20820,-4640910.55661205,-4229778.75331178,-1896634.81420158,3991.44663339518,-1139.69636640432,-6963.42010829976,
20880,-4389817.90097842,-4287339.50607895,-2309243.80725674,4374.83101466576,-778.111196876594,-6784.32370416443,
20940,-4116372.54408613,-4323069.06343569,-2710058.4827061,4736.13624134499,-412.375796936657,-6570.4793722269,
21000,-3821969.27104439,-4336788.19571029,-3097033.69394956,5073.06309763336,-44.8206328484997,-6323.26298300607,
21060,-3508134.09573281,-4328457.94813714,-3468215.80438306,5383.54177533844,322.214673338749,-6044.34330023611,
21120,-3176509.78306614,-4298179.19068414,-3821759.34796164,5665.7533297791,686.414389020317,-5735.6542175911,
21180,-2828840.18521188,-4246190.15205874,-4155942.21862368,5918.14995034716,1045.52034120412,-5399.36716040144,
21240,-2466953.56516891,-4172862.23638579,-4469178.76799093,6139.46751560578,1397.35558937113,-5037.85370773454,
21300,-2092745.30376277,-4078694.36974731,-4760030.79452429,6328.73381950064,1739.85079033328,-4653.65098988303,
21360,-1708160.30468468,-3964305.81074697,-5027216.31668824,6485.26990080907,2071.06747903412,-4249.42272789668,
21420,-1315175.50100845,-3830427.73547159,-5269616.02046913,6608.68602926308,2389.21650706194,-3827.9209894079,
21480,-915782.760366966,-3677893.80017821,-5486277.38925755,6698.87214195554,2692.67288442757,-3391.94743552198,
21540,-511972.477892478,-3507629.96471061,-5676416.58859406,6755.98477353341,2979.98650044806,-2944.31694480356,
21600,-105718.124603325,-3320643.77967635,-5839418.19196923,6780.42816041626,3249.8883143769,-2487.82320888417,
21660,301038.012591566,-3118013.42014845,-5974833.01540128,6772.83392090129,3501.29359716161,-2025.20887922077,
21720,706397.787820381,-2900876.62685362,-6082374.17412177,6734.03775867035,3733.30084376837,-1559.13698197922,
21780,1108518.71121793,-2670419.86918122,-6161911.61314747,6665.05517772498,3945.18637517478,-1092.1691015777,
21840,1505624.01175261,-2427867.82003239,-6213465.48898468,6567.05705784921,4136.3994669216,-626.747908846618,
21900,1896011.21112935,-2174473.21239776,-6237198.57512383,6441.34524768635,4306.55374399364,-165.182454326271,
21960,2278059.33001562,-1911507.2858519,-6233407.85130402,6289.33066540407,4455.41704797049,290.364836065579,
22020,2650234.70140445,-1640250.8550973,-6202515.39718851,6112.50864867665,4582.90024841949,737.887285979132,
22080,3011095.33625254,-1361986.1214373,-6145058.94657408,5912.4365080002,4689.04410275091,1175.53656089296,
22140,3359294.08159037,-1077989.25202343,-6061682.3660467,5690.71519468574,4774.00701157244,1601.62332361732,
22200,3693580.71291437,-789523.683474768,-5953126.11877826,5448.97188849762,4838.0528494782,2014.61671947381,
22260,4012803.02476649,-497834.165868642,-5820217.8357456,5188.84430320594,4881.53860686954,2413.14135400307,
22320,4315907.04676532,-204141.533472901,-5663863.11552272,4911.96707458986,4904.90254637101,2795.97287584972,
22380,4601936.48637667,90361.8253663156,-5485036.62676429,4619.95962743539,4908.65273531555,3162.03219947044,
22440,4870031.5009373,384515.829341935,-5284773.60041597,4314.41598433603,4893.35628070766,3510.3784320772,
22500,5119426.90927823,677195.940227789,-5064161.76819897,3996.89621723276,4859.62919611378,3840.20105873566,
22560,5349449.94281709,967315.809553993,-4824333.79621853,3668.91971264366,4808.12698115198,4150.81130562633,
22620,5559517.64678513,1253829.3931123,-4566460.24611973,3331.9601544505,4739.53631442164,4441.63329308196,
22680,5749134.01968289,1535732.59679875,-4291743.06497681,2987.44177338523,4654.56769578166,4712.19526597879,
22740,5917886.96230698,1812064.50525342,-4001409.597975,2636.73673577319,4553.94888928116,4962.12095078295,
22800,6065445.10118613,2081908.2404397,-3696707.1138264,2281.16354322647,4438.41914150877,5191.1211145028,
22860,6191554.54351698,2344391.49628526,-3378897.83019722,1921.98634362544,4308.72416865452,5398.98534197223,
22920,6296035.61757236,2598686.79662427,-3049254.42358699,1560.41512450854,4165.61195134765,5585.57414698401,
22980,6378779.64725142,2844011.5242657,-2709055.99678006,1197.60661441685,4009.82928953162,5750.81163272214,
23040,6439745.7960741,3079627.76281888,-2359584.46939768,834.665672480132,3842.11899088264,5894.67871448855,
23100,6478958.00697132,3304841.98753262,-2002121.35956865,472.647081851662,3663.21764449448,6017.20686280413,
23160,6496502.05966177,3519004.63868628,-1637944.92454658,112.55765774287,3473.85391665315,6118.4723970799,
23220,6492522.76169928,3721509.60620153,-1268327.62780833,-244.641413471308,3274.74728582511,6198.59130037925,
23280,6467221.28595878,3911793.65056035,-894533.902667552,-598.032035425005,3066.60718157386,6257.71451841415,
23340,6420852.66581787,4089335.78377375,-517818.183295007,-946.736490983268,2850.13251042975,6296.023751826,
23400,6353723.45666805,4253656.63266626,-139423.172694451,-1289.91462179644,2626.01153185409,6313.72776705471,
23460,6266189.56812155,4404317.80388986,239421.683233006,-1626.76096774255,2394.92203258761,6311.05921013108,
23520,6158654.26802996,4540921.26748578,617501.544791604,-1956.50190590964,2157.53176593299,6288.27189557973,
23580,6031566.35730011,4663108.77395944,993617.378820467,-2278.39282429247,1914.49912344257,6245.63855538597,
23640,5885418.51249764,4770561.31778994,1366587.03720401,-2591.7153587482,1666.47400700586,6183.44902564362,
23700,5720745.79179598,4862998.65879954,1735246.23932163,-2895.77471571799,1414.09888255609,6102.00885691766,
23760,5538124.29818071,4940178.91161701,2098449.4836936,-3189.89711365151,1158.00999060665,6001.63834197088,
23820,5338169.99181636,5001898.21155187,2455070.91336565,-3473.4273731162,898.838676522006,5882.67194145968,
23880,5121537.64219515,5047990.46311761,2804005.15806935,-3745.72666826793,637.212812472012,5745.45808018693,
23940,4888919.91010591,5078327.17641992,3144168.17492864,-4006.17045234428,373.758303855201,5590.3593022456,
24000,4641046.54783251,5092817.39615027,3474498.10911626,-4254.14659991184,109.100663925838,5417.75277657386,
24060,4378683.70350117,5091407.72595386,3793956.19418584,-4489.0537902949,-156.133389545532,5228.0311031562,
24120,4102633.31637446,5074082.44860856,4101527.70870362,-4710.30008149966,-421.314335365246,5021.60338504143,
24180,3813732.59286258,5040863.74277176,4396223.0063099,-4917.30165096047,-685.808225794416,4798.8966161626,
24240,3512853.55143186,4991811.99776832,4677078.63980214,-5109.4817731007,-948.975047190886,4560.35742783679,
24300,3200902.61996091,4927026.22623296,4943158.60008309,-5286.27009962986,-1210.16710387856,4306.45416233705,
24360,2878820.26675696,4846644.57228682,5193555.68816427,-5447.10225723844,-1468.72745283032,4037.67922971636,
24420,2547580.64611251,4750844.91170255,5427393.03673347,-5591.41976788726,-1723.98840587668,3754.55173691564,
24480,2208191.23826772,4639845.53923238,5643825.79765711,-5718.67032161475,-1975.27012884152,3457.62038771113,
24540,1861692.46160508,4513905.93597735,5842043.01088627,-5828.30843136711,-2221.87938076593,3147.46662145656,
24600,1509157.23420939,4373327.6076946,6021269.66768847,-5919.7964623897,-2463.10840823519,2824.70794702298,
24660,1151690.46287041,4218454.98547658,6180768.97965003,-5992.60602124595,-2698.23396482925,2490.00147374438,
24720,790428.437290368,4049676.38243019,6319844.86702969,-6046.21974058053,-2926.51642374339,2144.04770838024,
24780,426538.102091555,3867424.99978179,6437844.68499353,-6080.13359706331,-3147.19903796961,1787.59469064116,
24840,61216.1701063105,3672179.9691507,6534162.20670211,-6093.85989284186,-3359.50749950306,1421.44239485841,
24900,-304311.962887266,3464467.40996163,6608240.87531757,-6086.930887665,-3562.64987660075,1046.44728641801,
24960,-668793.5425754,3244861.47887059,6659577.3343161,-6058.90317436905,-3755.8169611,663.527038033851,
25020,-1030950.06963329,3013985.38127275,6687725.24162588,-6009.36293442163,-3938.18322196665,273.665223175961,
25080,-1389479.25073728,2772512.30446825,6692299.35875458,-5937.93189958804,-4108.90845547783,-122.084222885661,
25140,-1743057.3269847,2521166.23296417,6672979.89909616,-5844.27398029516,-4267.14004877976,-522.592847144175,
25200,-2090341.81990404,2260722.61161564,6629517.114642,-5728.10255339942,-4412.01578483898,-926.653858745183,
25260,-2429974.73853734,1992008.82088621,6561736.10681465,-5589.18860672149,-4542.66735956032,-1332.9784971518,
25320,-2760586.30587861,1715904.41167196,6469541.837733,-5427.36986141601,-4658.22490164706,-1740.19310260179,
25380,-3080799.2492641,1433341.03930241,6352924.28577122,-5242.56035707819,-4757.82244867292,-2146.83720591808,
25440,-3389233.67623673,1145302.04477295,6211963.69462251,-5034.76046925881,-4840.60422440882,-2551.36227524704,
25500,-3684512.57945617,852821.632197163,6046835.87419164,-4804.06791286712,-4905.73186584218,-2952.13135821769,
25560,-3965268.02693493,556983.576769773,5857817.47801544,-4550.68942516821,-4952.39289501369,-3347.42030433344,
25620,-4230148.04720715,258919.386414903,5645291.15902574,-4274.95218425745,-4979.81037419387,-3735.42048897658,
25680,-4477824.20902221,-40194.1418218557,5409750.5271751,-3977.31578763451,-4987.25346606646,-4114.24279619234,
25740,-4706999.95170725,-339138.038863333,5151804.80297573,-3658.38515400776,-4974.04940279294,-4481.92396263526,
25800,-4916419.68482522,-636655.043406172,4872182.99878362,-3318.92302847377,-4939.59687699036,-4836.43603380259,
25860,-5104878.59292777,-931454.324154231,4571737.43230327,-2959.8606484451,-4883.38071088345,-5175.69918956686,
25920,-5271232.98264365,-1222217.08571193,4251446.41112376,-2582.30556837899,-4804.9862010046,-5497.59575495546,
25980,-5414411.19749299,-1507603.02014429,3912416.05904943,-2187.55379164325,-4704.11362100253,-5799.98680236401,
26040,-5533425.15495891,-1786257.65676066,3555880.78192632,-1777.09422730723,-4580.59265381354,-6080.73909440801,
26100,-5627381.83510734,-2056820.55936783,3183202.38582964,-1352.60763888055,-4434.39824124875,-6337.74224033885,
26160,-5695494.88904516,-2317934.61732723,2795867.95568199,-915.968359886096,-4265.6681126053,-6568.93580962157,
26220,-5737096.17101443,-2568256.09490586,2395485.98255303,-469.241851264744,-4074.71223014302,-6772.33838613428,
26280,-5751647.03611686,-2806465.33976737,1983780.66439656,-14.6770754350143,-3862.02565434118,-6946.07999395452,
26340,-5738748.86281107,-3031278.22731998,1562584.27697792,445.310300744401,-3628.29831765904,-7088.4324660798,
26400,-5698152.67337906,-3241457.96609965,1133827.79833938,908.150040435547,-3374.41899891053,-7197.84066900232,
26460,-5629767.74843846,-3435827.13656817,699529.345466771,1371.14152191909,-3101.47822818693,-7272.95990163035,
26520,-5533668.63105729,-3613279.89981988,261780.577255176,1831.48442877825,-2810.77107788155,-7312.6892998521,
26580,-5410099.72794006,-3772793.86834577,-177268.603427558,2286.31984826685,-2503.78001678635,-7316.18977496763,
26640,-5259478.46489659,-3913440.94585671,-615426.305229702,2732.74463438143,-2182.16689105261,-7282.90594169851,
26700,-5082396.71133778,-4034398.06858552,-1050476.48897091,3167.85423425601,-1847.76749224593,-7212.59191128307,
26760,-4879619.52493993,-4134956.97636626,-1480198.10137407,3588.78811999118,-1502.56894644991,-7105.32762141139,
26820,-4652081.26228382,-4214532.55177157,-1902384.78432775,3992.76981522586,-1148.68458179819,-6961.52343786577,
26880,-4400879.37884383,-4272669.61628621,-2314864.69943014,4377.14486143049,-788.327144167559,-6781.91946618175,
26940,-4127266.09172657,-4309047.99110628,-2715520.25701581,4739.41570856776,-423.780012031301,-6567.58275240201,
27000,-3832637.7297654,-4323485.87555854,-3102307.41464784,5077.28217180127,-57.3655992557704,-6319.89439389905,
27060,-3518522.03882675,-4315941.14455104,-3473273.76670203,5388.66730539938,308.585723460227,-6040.52452490944,
27120,-3186563.92485087,-4286511.04811784,-3826575.36317336,5671.74781462872,671.765663894951,-5731.41282872338,
27180,-2838509.6305467,-4235429.84011869,-4160491.83342003,5924.9714977045,1029.9197590647,-5394.73423922058,
27240,-2476190.00092821,-4163064.68327662,-4473439.5596191,6147.07221998654,1380.8771933569,-5032.8654836454,
27300,-2101503.11313846,-4069909.83260186,-4763982.57584732,6337.07519611897,1722.57601475991,-4648.3452326323,
27360,-1716396.7796142,-3956579.51253998,-5030841.20017001,6494.29773167597,2053.0822125649,-4243.83853846936,
27420,-1322851.02462274,-3823799.66666659,-5272898.51912469,6618.34776335153,2370.60889324493,-3822.09944214107,
27480,-922860.867489155,-3672398.60150926,-5489204.56238622,6709.11562940936,2673.53373944688,-3385.93202334002,
27540,-518419.843811066,-3503296.70287072,-5678978.09184007,6766.75704014068,2960.41023832904,-2938.15048743589,
27600,-111504.634076046,-3317495.82147005,-5841606.2474873,6791.67551297965,3229.97051838947,-2481.54848832183,
27660,295939.251280327,-3116068.35992748,-5976642.37714543,6784.50243294456,3481.13080190154,-2018.86720157619,
27720,702010.419793884,-2900146.30053643,-6083802.04064826,6746.07352413956,3712.98834886793,-1552.7689026497,
27780,1104863.19586566,-2670910.41124353,-6162957.59905066,6677.40591322655,3924.81897847019,-1085.8142755966,
27840,1502717.72321426,-2429579.71496227,-6214131.51883559,6579.67235363884,4116.07048600421,-620.443386342086,
27900,1893868.56084188,-2177401.406181,-6237488.67034793,6454.17649627211,4286.35444168719,-158.960849353176,
27960,2276691.81361454,-1915641.32299747,-6233327.85207703,6302.32891907249,4435.43610620538,296.475265850484,
28020,2649650.83010994,-1645575.0552934,-6202072.76458022,6125.62344019497,4563.22297981415,743.860262639181,
28080,3011300.59830015,-1368479.79851251,-6144262.71696284,5925.61809073763,4669.75216334216,1181.34581373064,
28140,3360291.06240201,-1085626.90812745,-6060543.11941443,5703.91663570306,4755.17923800876,1607.24412607422,
28200,3695369.25001391,-798275.174112294,-5951655.81161793,5462.14824249093,4819.7651675043,2020.02813101935,
28260,4015380.28163269,-507664.901517716,-5818429.55807512,5201.9512396052,4863.86311022992,2418.32643084127,
28320,4319267.53377135,-215012.731883545,-5661770.87209385,4924.96047408867,4887.90681162741,2800.91794633174,
28380,4606072.07457181,78492.8542209447,-5482655.16215703,4632.79566865648,4892.399386283,3166.72616850464,
28440,4874931.44793272,371695.377035521,-5282118.26262483,4327.05143486868,4877.90271729349,3514.81218715883,
28500,5125077.90665306,663473.584716346,-5061248.40453897,4009.28884312178,4845.02758639427,3844.36701590163,
28560,5355836.18666731,952744.105878174,-4821178.66917984,3681.02861068331,4794.42442140264,4154.70317828763,
28620,5566620.92574986,1238463.57473043,-4563079.96039959,3343.74602266247,4726.7750279005,4445.2459502778,
28680,5756933.817376,1519630.29022823,-4288154.4978777,2998.86709282098,4642.78526158247,4715.5247724659,
28740,5926360.56433327,1795285.45618792,-3997629.82411767,2647.76573872231,4543.1783788394,4965.16467185397,
28800,6074567.69700771,2064514.04462379,-3692753.32792027,2291.76211998955,4428.68915787636,5193.87765899084,
28860,6201299.32614061,2326445.33336688,-3374787.27652621,1932.12206476053,4300.0589260977,5401.45443221491,
28920,6306373.88549666,2580253.17096807,-3045004.33120541,1570.05726554882,4158.03141780278,5587.7565646608,
28980,6389680.90499122,2825156.01438004,-2704683.51676599,1206.72608027141,4003.34932088553,5752.70918521738,
29040,6451177.84816274,3060416.777602,-2355106.61610115,843.234873888921,3836.75142295133,5896.29412651651,
29100,6490887.0457538,3285342.52699003,-1997554.9605848,480.639861863028,3658.97035327611,6018.54360471409,
29160,6508892.750412,3499284.05760444,-1633306.58151294,119.949269866252,3470.73085723094,6119.53449614835,
29220,6505338.32768293,3701635.37997175,-1263633.68989125,-237.8742769974,3272.74853404615,6199.38309924742,
29280,6480423.59841396,3891833.145344,-889800.455841716,-591.911099885199,3065.7290489619,6258.240407822,
29340,6434402.34568515,4069356.03676681,-513061.053164072,-941.281668663382,2850.36776307996,6296.28800574758,
29400,6367579.98968857,4233724.14739463,-134657.93266028,-1285.14381492386,2627.34965954219,6313.73452502766,
29460,6280311.42905656,4384498.361338,244179.705794595,-1622.68996353617,2397.34949854862,6310.81254929156,
29520,6172999.04858105,4521279.75074884,622237.267720093,-1953.1443543056,2161.03220618286,6287.7759284132,
29580,6046090.89355065,4643709.00341837,998315.969854936,-2275.76027126617,1919.05350134842,6244.89751010098,
29640,5900079.00938161,4751465.89475897,1371233.9225326,-2589.81730833778,1672.06074438536,6182.46729477421,
29700,5735497.9433999,4844268.81662302,1739827.11429484,-2894.61870555192,1420.69397646764,6100.79102295745,
29760,5552923.4032378,4921874.37309969,2102950.32457407,-3189.48879889294,1165.58710516959,6000.1891856349,
29820,5352971.06414221,4984077.05090938,2459477.98879073,-3473.77060828507,907.369202339828,5880.99642150916,
29880,5136295.51674994,5030708.97081639,2808305.03828453,-3746.82356857662,646.665906435136,5743.56128067077,
29940,4903589.34622477,5061639.72605264,3148347.73722545,-4008.02142613188,384.100915912924,5588.24636102007,
30000,4655582.33164788,5076776.31216665,3478544.53860156,-4256.75033868529,120.297536734885,5415.42880161405,
30060,4393040.75298492,5076063.15060294,3797856.97946603,-4492.40718833943,-144.11974265979,5225.50109194098,
30120,4116766.79312576,5059482.20754764,4105270.63368971,-4714.3980988281,-408.523650032743,5018.87217943628,
30180,3827598.02263145,5027053.20971505,4399796.14023516,-4922.1371639077,-672.282499269682,4795.96888055782,
30240,3526406.95402765,4978833.95882215,4680470.32544762,-5115.04540397376,-934.75853055072,4557.23760708308,
30300,3214100.65107757,4914920.74643173,4946357.43920949,-5292.54998663535,-1195.30622872786,4303.14644243984,
30360,2891620.37493335,4835448.86911353,5196550.5267682,-5454.08379202349,-1453.27067472582,4034.18758330999,
30420,2559941.24438836,4740593.2394747,5430172.95634918,-5599.08537907204,-1707.98600810157,3750.88007378396,
30480,2220071.88660995,4630569.08552014,5646380.11757797,-5726.99933121662,-1958.77401714433,3453.77276073724,
30540,1873054.05585787,4505632.7311006,5844361.30400722,-5837.27698419704,-2204.94284913533,3143.44747842172,
30600,1519962.19616238,4366082.44897324,6023341.79339381,-5929.37756688764,-2445.78589030819,2820.5224477268,
30660,1161902.92375182,4212259.37500756,6182585.13736511,-6002.76973019524,-2680.58084617948,2485.65585612345,
30720,800014.405850803,4044548.47207754,6321395.67186404,-6056.93348571291,-2908.58900383466,2139.54964161895,
30780,435465.608590543,3863379.53218612,6439121.26057164,-6091.3626412132,-3129.05470459095,1782.95346439034,
30840,69455.383386408,3669228.20278758,6535156.28050543,-6105.5677421635,-3341.2050651106,1416.66880091593,
30900,-296788.637460369,3462617.02320333,6608944.85780873,-6099.07949768292,-3544.24991273259,1041.55321560836,
30960,-662011.369476174,3244116.45739864,6659984.36904492,-6071.45288189507,-3737.38200800847,658.524943661673,
31020,-1024931.87674149,3014345.89790838,6687829.22287879,-6022.27210073881,-3919.77781985876,268.567595285994,
31080,-1384245.29392636,2773974.60567126,6692094.92089508,-5951.15631858571,-4090.59885810394,-127.265245408712,
31140,-1738625.11712062,2523722.55514922,6672462.39430455,-5857.76628610615,-4248.99354028296,-527.845407811336,
31200,-2086725.92635429,2264361.13985947,6628682.61193379,-5741.81207895955,-4394.10005744975,-931.965824753648,
31260,-2427186.5937767,1996713.67400181,6560581.42217998,-5603.06144873192,-4525.05021918692,-1338.33705069605,
31320,-2758634.00921232,1721655.64453104,6468064.58650266,-5441.34881640406,-4640.97394787349,-1745.5843311006,
31380,-3079687.37114042,1440114.66658882,6351122.96443235,-5256.58504263743,-4741.00467777623,-2152.24554617662,
31440,-3388963.08094741,1153070.09061943,6209837.80151037,-5048.76788483465,-4824.28561856246,-2556.76976354586,
31500,-3685080.2993737,861552.190675374,6044386.06936272,-4817.99347402547,-4889.97751277537,-2957.51725605513,
31560,-3966667.18380624,566640.8559537,5855045.74246457,-4564.46738968683,-4937.26723665793,-3352.7613405261,
31620,-4232367.79434407,269463.751853398,5642200.94664646,-4288.5161701277,-4965.37700633571,-3740.69082062656,
31680,-4480849.72833613,-28806.1129026952,5406346.91953958,-3990.60003893505,-4973.57514162212,-4119.41408527311,
31740,-4710812.52216296,-326953.524344098,5148094.62795938,-3671.3252707212,-4961.18859154956,-4486.96667449424,
31800,-4920996.72971803,-623724.946965802,4868174.84875955,-3331.45453607926,-4927.61495648804,-4841.32094694602,
31860,-5110193.64210579,-917833.13580142,4567441.67799396,-2971.91864009906,-4872.33554130703,-5180.39574346608,
31920,-5277255.75560381,-1207962.66010216,4246875.32111404,-2593.82837655107,-4794.93236385354,-5502.07183352133,
31980,-5421107.77629596,-1492776.40881119,3907583.79527987,-2198.48107481895,-4695.10305810965,-5804.21110996709,
32040,-5540758.02589919,-1770922.98299137,3550803.44518064,-1787.36717994212,-4572.67629393786,-6084.67845214978,
32100,-5635310.03553797,-2041044.95805465,3177898.02740087,-1362.16970111233,-4427.62454642894,-6341.36498942404,
32160,-5703974.14631161,-2301787.95061956,2790356.5393357,-924.766417523228,-4260.07975514019,-6572.20966248808,
32220,-5746079.14579912,-2551810.65755783,2389789.3908236,-477.226423648932,-4070.3474936802,-6775.23167700796,
32280,-5761083.59087197,-2789795.57956097,1977922.71153531,-21.8056276250144,-3858.9184323848,-6948.56032254569,
32340,-5748586.54040107,-3014460.51294499,1556590.57521716,439.073973810073,-3626.47790584353,-7090.47311456913,
32400,-5708336.91301789,-3224570.17566845,1127725.43701276,902.839237625248,-3373.90668097926,-7199.41817354004,
32460,-5640242.13044454,-3418948.26363254,693346.73121842,1366.78605198768,-3102.28956482891,-7274.05399921259,
32520,-5544375.02091477,-3596489.59990557,255547.397209367,1828.1089655628,-2812.91276545854,-7313.27676033453,
32580,-5420979.00106668,-3756172.08958346,-183521.341318569,2283.93370950991,-2507.25624161926,-7316.25212435454,
32640,-5270471.10074179,-3897067.72413793,-621666.744408472,2731.35159508951,-2186.97429632952,-7282.43233975751,
32700,-5093443.21835013,-4018352.89706091,-1056672.34809822,3167.45074926092,-1853.89206211506,-7211.57909496214,
32760,-4890660.76192568,-4119318.30128013,-1486316.98529889,3589.36486476149,-1509.99053204797,-7103.77464983172,
32820,-4663058.90831503,-4199377.51847378,-1908394.4673969,3994.31018644478,-1157.37895708254,-6959.43882418958,
32880,-4411736.17355792,-4258073.54140754,-2320733.67613848,4379.62919775992,-798.259220317467,-6779.31656358245,
32940,-4137946.04221348,-4295084.0019167,-2721217.99514509,4742.82247098414,-434.909870675213,-6564.48083552444,
33000,-3843086.30678776,-4310224.46144051,-3107804.5405991,5081.58240102104,-69.6476786109036,-6316.31378934715,
33060,-3528686.47949609,-4303450.00381724,-3478542.44927449,5393.83422300949,295.201542645211,-6036.49511399517,
33120,-3196393.02126277,-4274854.5050309,-3831589.52140113,5677.75381803276,657.341110976945,-5726.96301703553,
33180,-2847954.06433942,-4224668.15652427,-4165227.13901311,5931.78068808788,1014.52854386369,-5389.89382241914,
33240,-2485202.92197945,-4153253.57856773,-4477873.51104226,6154.63881646566,1364.59500888825,-5027.66706215478,
33300,-2110040.47731214,-4061100.44470566,-4768094.87835185,6345.35286652621,1705.48118730027,-4642.8287527511,
33360,-1724417.33941396,-3948818.14880461,-5034614.030852,6503.23899176735,2035.25700707431,-4238.04700605043,
33420,-1330316.3751143,-3817127.53309376,-5276316.7447097,6627.90564212843,2352.14163177856,-3816.07820742637,
33480,-929735.435380397,-3666851.45133822,-5492255.70297536,6719.2424735297,2654.51722816225,-3379.72406607311,
33540,-524670.956768339,-3498904.64553225,-5681652.18293936,6777.40359003568,2940.93973460195,-2931.79689139537,
33600,-117102.65258987,-3314283.18423497,-5843895.75599346,6802.78992948629,3210.14324902531,-2475.08919716505,
33660,291020.793113901,-3114053.64032246,-5978542.15052601,6796.03108164476,3461.04359816687,-2012.34212313058,
33720,697794.771659555,-2899342.18715117,-6085309.35392665,6757.96301255091,3692.73814563988,-1546.2186311007,
33780,1101370.41817771,-2671323.79484479,-6164072.10868525,6689.60326941407,3904.50176616902,-1079.27726141099,
33840,1499964.7029777,-2431211.79848363,-6214855.12425207,6592.12493733468,4095.77974648957,-613.956349686272,
33900,1891869.07764129,-2180247.84243709,-6237825.45072507,6466.83344997383,4266.18197063881,-152.559487487775,
33960,2275456.63827353,-1919692.30231226,-6233283.96646876,6315.14087217738,4415.47190646904,302.757360279151,
34020,2649187.85310273,-1650815.44754507,-6201656.30144277,6138.5439098932,4543.55447699808,749.992815413153,
34080,3011614.97866046,-1374889.29659236,-6143483.41329788,5938.60191648445,4650.46436813134,1187.30436214153,
34140,3361385.20728268,-1093180.21582987,-6059412.02473115,5716.91700365472,4736.35309379133,1613.00880823727,
34200,3697242.72277008,-806942.298734202,-5950185.12065169,5475.11768371964,4801.47625431687,2025.58021991323,
34260,4018029.85267025,-517411.45907226,-5816632.57205749,5214.84440310136,4846.18244402349,2423.64803509661,
34320,4322687.32450843,-225800.191333664,-5659661.89535449,4937.73423648861,4870.90163259053,2805.9937429678,
34380,4610253.65843034,66706.9381072613,-5480249.32407348,4645.4080849682,4876.13281661496,3171.54396835735,
34440,4879863.90464754,358957.09655373,-5279431.33625846,4339.46130483106,4862.4331092741,3519.36265908837,
34500,5130747.86483904,649832.378897995,-5058296.64768184,4021.45566797946,4830.40809977408,3848.64324842952,
34560,5362227.86841302,938252.44395111,-4817978.69425689,3692.91269577372,4780.70290533772,4158.70019618729,
34620,5573716.19800223,1223176.63811248,-4559648.62800349,3355.30856112656,4713.9940364954,4448.96040902209,
34680,5764712.2466579,1503605.65420611,-4284508.8301311,3010.07024324971,4630.98204655369,4718.95454281702,
34740,5934799.48315166,1778582.77677047,-3993786.94687621,2658.57293703536,4532.3851032132,4968.30836893525,
34800,6083642.29020966,2047194.76396604,-3688730.43309286,2302.13837671062,4418.93325328039,5196.73445327793,
34860,6210982.73037895,2308572.4051358,-3370601.59035923,1942.03411347779,4291.36338705707,5404.02400293441,
34920,6316637.29546013,2561890.80137259,-3040673.08487495,1579.47365488925,4150.41503969931,5590.03906134327,
34980,6400493.68489119,2806369.41738912,-2700223.9192394,1215.61726004125,3996.82694347758,5754.70519684318,
35040,6462507.6481288,3041271.94550783,-2350535.82706905,851.573264828424,3831.33419285964,5898.00472401338,
35100,6502699.91997209,3265906.01542587,-1992890.05750057,488.399829217052,3654.66592420977,6019.97048515093,
35160,6521153.27011349,3479622.77856599,-1628564.51805115,127.106991782699,3467.54345559375,6120.6800984852,
35220,6518009.68568542,3681816.3958963,-1258831.25066494,-231.340947050807,3270.67894276295,6200.2506141039,
35280,6493467.70584881,3871923.46139998,-884954.213222962,-586.02275832555,3064.77456918472,6258.83369756598,
35340,6447779.92191859,4049422.39087399,-508187.332007352,-936.057453116821,2850.52218324557,6296.61141966592,
35400,6381250.64941174,4213832.79974252,-129772.78850413,-1280.60140090918,2628.60327629687,6313.7926484949,
35460,6294233.77252474,4364714.88723569,249060.49359013,-1618.8454679694,2399.68920576944,6310.60996727757,
35520,6187130.75967502,4501668.84058166,627098.19017451,-1950.01217543752,2164.44164145545,6287.31704469465,
35580,6060388.84857565,4624334.27296061,1003141.77416889,-2273.35289902614,1923.51324283717,6244.18645329894,
35640,5914499.39658489,4732389.70820907,1376009.59529986,-2588.14516829949,1677.54853050563,6181.50792357327,
35700,5749996.38953287,4825552.12221126,1744537.86692839,-2893.69008182111,1427.18489742113,6099.58698159544,
35760,5567455.1030631,4903576.54872261,2107581.58159593,-3189.30980060706,1173.05374841388,5998.74393471206,
