tSec,x,y,z,vx,vy,vz,
26940,-16198581.3096981,38574701.4091244,-1418707.20602884,-2829.71739385769,-1213.83589310592,-247.890534875167,
27000,-16368205.3568366,38501494.2046927,-1433566.70364389,-2824.40823582612,-1226.40041311107,-247.425239868617,
27060,-16537509.1859813,38427533.823034,-1448398.13740775,-2819.04347703669,-1238.94175898271,-246.955074599374,
27120,-16706489.4640336,38352821.6620971,-1463201.21536314,-2813.62321591189,-1251.45968075339,-246.480047699871,
27180,-16875142.8638344,38277359.1348171,-1477975.6460737,-2808.14755200731,-1263.95392885873,-246.000167901767,
27240,-17043466.0642319,38201147.6690907,-1492721.13862993,-2802.61658601016,-1276.42425414275,-245.515444035823,
27300,-17211455.7501493,38124188.7077515,-1507437.40265517,-2797.03041973777,-1288.87040786322,-245.025885031768,
27360,-17379108.612653,38046483.7085452,-1522124.14831149,-2791.38915613609,-1301.29214169692,-244.531499918165,
27420,-17546421.3490198,37968034.1441039,-1536781.08630564,-2785.6928992781,-1313.68920774504,-244.032297822276,
27480,-17713390.6628045,37888841.5019212,-1551407.92789496,-2779.94175436229,-1326.06135853842,-243.528287969922,
27540,-17880013.2639078,37808907.2843254,-1566004.38489332,-2774.13582771099,-1338.40834704289,-243.019479685343,
27600,-18046285.8686433,37728233.008454,-1580570.16967695,-2768.27522676883,-1350.72992666458,-242.505882391058,
27660,-18212205.1998048,37646820.2062266,-1595104.9951904,-2762.36006010098,-1363.0258512552,-241.987505607714,
27720,-18377767.9867338,37564670.4243182,-1609608.5749524,-2756.39043739157,-1375.29587511736,-241.464358953942,
27780,-18542970.9653862,37481785.2241322,-1624080.62306173,-2750.36646944192,-1387.53975300984,-240.936452146208,
27840,-18707810.8783996,37398166.1817724,-1638520.85420308,-2744.28826816884,-1399.75724015285,-240.403794998659,
27900,-18872284.4751599,37313814.8880154,-1652928.98365294,-2738.15594660284,-1411.94809223338,-239.866397422967,
27960,-19036388.5118682,37228732.9482827,-1667304.72728539,-2731.96961888637,-1424.11206541042,-239.324269428178,
28020,-19200119.7516076,37142921.9826118,-1681647.801578,-2725.72940027203,-1436.24891632022,-238.777421120545,
28080,-19363474.9644094,37056383.6256276,-1695957.9236176,-2719.43540712066,-1448.3584020816,-238.225862703374,
28140,-19526450.9273199,36969119.5265132,-1710234.81110615,-2713.08775689956,-1460.44028030118,-237.669604476857,
28200,-19689044.4244666,36881131.3489807,-1724478.18236651,-2706.68656818054,-1472.49430907861,-237.108656837904,
28260,-19851252.2471244,36792420.771241,-1738687.75634826,-2700.23196063804,-1484.52024701188,-236.543030279981,
28320,-20013071.1937815,36702989.4859744,-1752863.25263346,-2693.72405504717,-1496.51785320248,-235.972735392932,
28380,-20174498.0702058,36612839.2002997,-1767004.39144248,-2687.16297328174,-1508.48688726069,-235.397782862812,
28440,-20335529.6895105,36521971.6357437,-1781110.89363971,-2680.54883831228,-1520.4271093108,-234.81818347171,
28500,-20496162.8722198,36430388.5282101,-1795182.48073936,-2673.88177420401,-1532.3382799963,-234.23394809757,
28560,-20656394.4463346,36338091.6279484,-1809218.87491117,-2667.1619061148,-1544.22016048512,-233.645087714016,
28620,-20816221.2473982,36245082.6995222,-1823219.79898617,-2660.38936029309,-1556.07251247483,-233.051613390163,
28680,-20975640.1185612,36151363.5217771,-1837184.97646241,-2653.56426407577,-1567.89509819785,-232.453536290439,
28740,-21134647.9106471,36056935.8878087,-1851114.13151064,-2646.68674588611,-1579.68768042661,-231.850867674396,
28800,-21293241.4822175,35961801.6049298,-1865006.98898004,-2639.75693523157,-1591.45002247877,-231.243618896522,
28860,-21451417.6996367,35865962.4946378,-1878863.27440391,-2632.77496270161,-1603.18188822239,-230.631801406048,
28920,-21609173.4371368,35769420.3925812,-1892682.71400532,-2625.74095996552,-1614.88304208108,-230.015426746757,
28980,-21766505.5768826,35672177.1485265,-1906465.03470284,-2618.65505977019,-1626.55324903919,-229.394506556786,
29040,-21923411.0090358,35574234.6263239,-1920209.96411611,-2611.51739593781,-1638.19227464694,-228.769052568433,
29100,-22079886.6318196,35475594.7038738,-1933917.23057155,-2604.32810336363,-1649.79988502559,-228.13907660795,
29160,-22235929.3515832,35376259.2730919,-1947586.56310796,-2597.08731801367,-1661.37584687255,-227.504590595343,
29220,-22391536.0828657,35276230.2398745,-1961217.69148215,-2589.79517692231,-1672.91992746656,-226.865606544173,
29280,-22546703.7484604,35175509.524064,-1974810.34617456,-2582.45181819001,-1684.43189467273,-226.222136561338,
29340,-22701429.2794783,35074099.0594129,-1988364.25839482,-2575.05738098088,-1695.91151694774,-225.574192846874,
29400,-22855709.6154123,34972000.7935483,-2001879.16008735,-2567.61200552029,-1707.35856334489,-224.921787693738,
29460,-23009541.7042007,34869216.6879363,-2015354.78393695,-2560.11583309242,-1718.7728035192,-224.264933487594,
29520,-23162922.5022902,34765748.7178456,-2028790.8633743,-2552.56900603779,-1730.15400773254,-223.603642706602,
29580,-23315848.9746998,34661598.8723106,-2042187.13258159,-2544.97166775079,-1741.50194685864,-222.93792792119,
29640,-23468318.0950838,34556769.1540949,-2055543.32649795,-2537.32396267715,-1752.8163923882,-222.267801793846,
29700,-23620326.8457946,34451261.5796541,-2068859.18082504,-2529.62603631141,-1764.09711643395,-221.593277078883,
29760,-23771872.2179455,34345078.1790981,-2082134.43203252,-2521.87803519435,-1775.34389173567,-220.914366622222,
29820,-23922951.2114739,34238220.9961537,-2095368.81736355,-2514.08010691037,-1786.55649166528,-220.231083361161,
29880,-24073560.8352032,34130692.088126,-2108562.07484028,-2506.23240008494,-1797.73469023179,-219.543440324147,
