seed,pos_rms,pos_mean,pos_std,pos_max,vel_rms,vel_mean,vel_std,vel_max,runtime_s,dv_err_R,dv_err_I,dv_err_C,dv_err_norm,t_star_error,sweep,sweep_value
3,22.672302378851015,19.637900125504352,11.330762278804091,66.48197373137069,0.011819224012270738,0.006806381249924034,0.009662672018283544,0.37905209999791784,14.430472418000136,0.02007378355795053,-0.0035319613824522644,-0.014914578449521432,0.025256210877039893,4.262840437168052,sigma_dv,0.025
4,21.012583077521576,17.878550700611882,11.040202554092765,48.126779303627984,0.012315693726491756,0.0073496737158872776,0.009882237005594638,0.3787346438798148,14.397425775001466,0.00343862101225767,-0.008599730796125582,0.004876354525747861,0.010467010924449842,4.492868424884364,sigma_dv,0.025
5,33.00072570347128,30.210823965992148,13.279834797601389,62.216624868210545,0.014749164798538156,0.009402589198466782,0.01136350204027407,0.44698373581428896,20.807596091999585,0.017202533614449123,0.01928649023504303,-0.0017319506025617049,0.025901650936424415,-1.674199893963305,sigma_dv,0.025
1,37.32683011344492,31.897422334582117,19.386765968755096,82.93421674344263,0.014244420664165133,0.010702031351195754,0.009400534294162106,0.3340355634801253,14.519274726997537,0.017928421812826056,0.018970098318523143,-0.004572092393623162,0.02649899937297404,8.555626617047892,sigma_dv,0.05
2,28.09879355613725,25.752482362375233,11.240633945021635,62.27601568184914,0.016135187168460588,0.007875850646530956,0.014082444445294046,0.5644794602890536,17.79344970499733,0.002753002464300547,0.010062968791550664,0.013910761439480113,0.017388261767476768,-10.798169462732403,sigma_dv,0.05
3,22.675200145032285,19.640337097412008,11.332336930981791,66.4814511798183,0.011816653829102528,0.0068065249373712436,0.00965942679426615,0.3789048848387427,14.769916312998248,0.020071517515267256,-0.0035412485078780698,-0.014919447930889007,0.025258586320749173,4.2756492643038655,sigma_dv,0.05
4,21.010894771258023,17.875671305103396,11.041651800377554,48.11975982734274,0.012316205518264168,0.007348828692416289,0.009883503185492472,0.3787976553579951,14.431328652997763,0.0034397476274219407,-0.008590183284725883,0.004881989043499235,0.01046216658376196,4.4874760094353405,sigma_dv,0.05
5,33.00227193082801,30.21370147006673,13.277130566278448,62.19740618243546,0.014751572727754162,0.009405679456643726,0.011364070217184096,0.44700180475738993,20.43712256299841,0.017202945003251813,0.019289339095338698,-0.0017297533024936973,0.02590389866424273,-1.6758837733304972,sigma_dv,0.05
1,37.328366060634394,31.89979992421506,19.385811243065643,82.93678976556765,0.014244143931758216,0.010701820402468892,0.00940035512211879,0.33402975674323804,14.479153716998553,0.01792805638939332,0.018965189349699818,-0.004573467633911366,0.02649547544713378,8.556026041100267,sigma_dv,0.1
2,28.11231217542875,25.766281333467692,11.242812908403042,62.2781232369079,0.01613616247830206,0.007878095286104031,0.014082306422927626,0.5644712638322145,16.754037134996906,0.0027506999964835854,0.010038807535930228,0.01389781018852232,0.017363557678376256,-10.798237070062896,sigma_dv,0.1
