scenario,config,est,mode,seed,pos_rms,vel_rms,dv_err_norm,t_star_error,rigid_dev,n_iters,converged,runtime_s,wall_s,n_steps,q_mult,q_pos_R,q_vel_R,q_pos_I,q_vel_I,q_pos_C,q_vel_C
lunisolar,RIC0.5,FGO,FGO-G,130,218.24600412418428,0.03694266755701056,0.11904984756963781,-118.90707237221795,4216.703208054202,7.0,True,26.17927071200029,26.70004166400031,1656,1.0,0.030002545607144045,0.0010001058029336604,0.02990992514867006,0.0009970042332997835,0.03173314719966423,0.0010578568166336151
lunisolar,RIC0.5,FGO,FGO-G,137,209.44412010449557,0.033869574175684335,0.11904466386302695,-84.45182423641381,3949.073546994882,7.0,True,18.115083016997232,18.49603168500107,1656,1.0,0.030002545607144045,0.0010001058029336604,0.02990992514867006,0.0009970042332997835,0.03173314719966423,0.0010578568166336151
lunisolar,RIC0.5,FGO,FGO-G,134,194.24575055900488,0.030596085744727098,0.10992881518860828,-58.071593299289816,3802.0460004807182,6.0,True,20.587679424003,21.10846498400133,1656,1.0,0.030002545607144045,0.0010001058029336604,0.02990992514867006,0.0009970042332997835,0.03173314719966423,0.0010578568166336151
lunisolar,RIC0.5,FGO,FGO-G,141,175.61543740695208,0.02969831816212108,0.10918337407516196,-69.07768259984732,2508.506991101613,6.0,True,15.04783096599931,15.4288445279999,1656,1.0,0.030002545607144045,0.0010001058029336604,0.02990992514867006,0.0009970042332997835,0.03173314719966423,0.0010578568166336151
lunisolar,RIC0.5,FGO,FGO-G,142,209.49939084158066,0.035513940724564604,0.11789401473082797,-110.030102195793,3099.976456419085,9.0,True,13.496476832999178,13.72333612500006,1656,1.0,0.030002545607144045,0.0010001058029336604,0.02990992514867006,0.0009970042332997835,0.03173314719966423,0.0010578568166336151
lunisolar,RIC0.5,FGO,FGO-G,138,221.22982394106057,0.03884037808535093,0.1304531547335927,-140.97263719483453,3438.3480492054405,6.0,True,20.16726209999979,20.694005249999464,1656,1.0,0.030002545607144045,0.0010001058029336604,0.02990992514867006,0.0009970042332997835,0.03173314719966423,0.0010578568166336151
lunisolar,RIC0.5,FGO,FGO-G,145,195.97643624208374,0.03024532593249606,0.11498374541223744,-47.905600293539464,3284.946014751591,4.0,True,10.731869580999046,11.110420151999278,1656,1.0,0.030002545607144045,0.0010001058029336604,0.02990992514867006,0.0009970042332997835,0.03173314719966423,0.0010578568166336151
lunisolar,RIC0.5,FGO,FGO-G,143,201.3549628274278,0.03035256117823409,0.12617383972151827,-48.991553694344475,3161.653496709762,4.0,True,14.793895742001041,15.322073231000104,1656,1.0,0.030002545607144045,0.0010001058029336604,0.02990992514867006,0.0009970042332997835,0.03173314719966423,0.0010578568166336151
lunisolar,RIC0.5,FGO,FGO-G,148,169.17124653042004,0.02896980463000366,0.10130404494606444,-59.546381079060666,2606.2953069363693,5.0,True,12.310923774999537,12.690987056997983,1656,1.0,0.030002545607144045,0.0010001058029336604,0.02990992514867006,0.0009970042332997835,0.03173314719966423,0.0010578568166336151
lunisolar,RIC0.5,FGO,FGO-G,147,185.1126762086463,0.028200054107239327,0.12147103711402919,-33.52224420879065,2775.058296049988,7.0,True,14.08383401500032,14.400570429999789,1656,1.0,0.030002545607144045,0.0010001058029336604,0.02990992514867006,0.0009970042332997835,0.03173314719966423,0.0010578568166336151
lunisolar,RIC0.5,FGO,FGO-G,122,190.85741081708997,0.03377373851004683,0.12204981107762806,-103.62747621072776,2790.647053500173,15.0,True,47.047220574000676,47.42952603899903,1656,1.0,0.030002545607144045,0.0010001058029336604,0.02990992514867006,0.0009970042332997835,0.03173314719966423,0.0010578568166336151
lunisolar,RIC0.5,FGO,FGO-G,144,190.02195981471314,0.028928572002237096,0.1228621112367577,-24.849062746579875,2588.7198796590365,5.0,True,16.89380733500002,17.412545574999967,1656,1.0,0.030002545607144045,0.0010001058029336604,0.02990992514867006,0.0009970042332997835,0.03173314719966423,0.0010578568166336151
lunisolar,RIC0.5,FGO,FGO-G,146,196.73398385666457,0.02948757652774849,0.11167071386641766,-50.947913944750326,3210.3866683286765,6.0,True,15.65040754200163,16.033318441997835,1656,1.0,0.030002545607144045,0.0010001058029336604,0.02990992514867006,0.0009970042332997835,0.03173314719966423,0.0010578568166336151
lunisolar,RIC0.5,FGO,FGO-G,153,221.49791030449026,0.03455330766173636,0.12537463114370953,-74.34265752952342,3001.091438278751,7.0,True,10.260627931002091,10.486608629998955,1656,1.0,0.030002545607144045,0.0010001058029336604,0.02990992514867006,0.0009970042332997835,0.03173314719966423,0.0010578568166336151
lunisolar,RIC0.5,FGO,FGO-G,150,212.21884058235983,0.03394384631411977,0.11018152357312926,-75.01529694187775,3564.6791026171068,6.0,True,15.029384076002316,15.414834596998844,1656,1.0,0.030002545607144045,0.0010001058029336604,0.02990992514867006,0.0009970042332997835,0.03173314719966423,0.0010578568166336151
lunisolar,RIC0.5,FGO,FGO-G,152,170.18807903959936,0.029556799017987672,0.11521028705564616,-69.13975426089019,3052.5471768958982,4.0,True,14.206597776999843,14.586811159002536,1656,1.0,0.030002545607144045,0.0010001058029336604,0.02990992514867006,0.0009970042332997835,0.03173314719966423,0.0010578568166336151
lunisolar,RIC0.5,FGO,FGO-G,155,196.63154982702028,0.029659349691185243,0.12355648413750164,-51.3599943865629,2814.4406058441723,5.0,True,12.561829841000872,12.94167502900018,1656,1.0,0.030002545607144045,0.0010001058029336604,0.02990992514867006,0.0009970042332997835,0.03173314719966423,0.0010578568166336151
lunisolar,RIC0.5,FGO,FGO-G,158,170.5305431463581,0.026826862271525854,0.10307055429885206,-21.24820643055864,2724.7725189087478,5.0,True,9.914576039998792,10.232208694997098,1656,1.0,0.030002545607144045,0.0010001058029336604,0.02990992514867006,0.0009970042332997835,0.03173314719966423,0.0010578568166336151
lunisolar,RIC0.5,FGO,FGO-G,157,171.05937352567085,0.02480290008783783,0.09780340337952886,4.265113131383259,2788.8046686252037,4.0,True,11.679327064997779,12.061570455000037,1656,1.0,0.030002545607144045,0.0010001058029336604,0.02990992514867006,0.0009970042332997835,0.03173314719966423,0.0010578568166336151
lunisolar,RIC0.5,FGO,FGO-G,151,199.9365943387729,0.03054815684521947,0.11971373389402604,-53.28679694302264,3545.5633142526867,5.0,True,19.389745757998753,19.910616165998363,1656,1.0,0.030002545607144045,0.0010001058029336604,0.02990992514867006,0.0009970042332997835,0.03173314719966423,0.0010578568166336151
