seed,pos_rms,pos_mean,pos_std,pos_max,vel_rms,vel_mean,vel_std,vel_max,runtime_s,n_iters,converged,rigid_dev,dv_err_R,dv_err_I,dv_err_C,dv_err_norm,t_star_error,config,mode
92,953.8544284535141,846.7018538927673,439.2428044885094,1533.035410581309,0.07135057285309032,0.0649468832182113,0.029543300538432973,0.11146606854521207,6.3133134720010275,4,True,,,,,,,deltaC0.2,BLS-B
93,953.9663523950186,846.1383852995659,440.56967034113893,1533.7625632633183,0.0714513719381041,0.0650441826356078,0.029572839855228437,0.11151195253740429,4.33284490799997,3,True,,,,,,,deltaC0.2,BLS-B
94,953.9323328685949,847.0303833262827,438.7783328905955,1526.5755595130247,0.07148850874374668,0.06510073010014739,0.029538141831071722,0.11099531206613181,11.17762767000022,4,True,,,,,,,deltaC0.2,BLS-B
95,953.924812674869,846.7144975003878,439.371264376097,1538.388351293138,0.07121924710386678,0.06480796436615698,0.029531490188552324,0.11185690226609706,3.0040023879992077,3,True,,,,,,,deltaC0.2,BLS-B
96,953.8605888560104,845.8002563937006,440.9897382673267,1537.0680233605156,0.07140908220642327,0.0649897999226279,0.029590250549471696,0.11175512964042937,12.303659473000153,4,True,,,,,,,deltaC0.2,BLS-B
97,953.9081624709207,845.6537871238827,441.3733734058768,1540.889968424086,0.07135095071948082,0.0649289970879455,0.02958350056581109,0.11203542199403992,4.0064679739989515,4,True,,,,,,,deltaC0.2,BLS-B
98,953.9138733836377,846.3615711238775,440.02700912386763,1538.0099517463004,0.071311300361199,0.06490005693038857,0.029551381856648667,0.11182978591985533,6.0320017430003645,3,True,,,,,,,deltaC0.2,BLS-B
99,953.8529529853695,845.7920210969991,440.98901683325755,1543.5137012257373,0.07122065846438094,0.06478777189954626,0.029579161658038266,0.11222640462851968,5.9159301850013435,4,True,,,,,,,deltaC0.2,BLS-B
100,953.8592745398189,845.9099305468434,440.7764796672624,1544.6413754328426,0.07117161199566706,0.06473630398291859,0.029573794154503383,0.11230920930183588,5.883286940999824,4,True,,,,,,,deltaC0.2,BLS-B
101,953.932900606077,845.5637623298602,441.5992557662383,1546.3426323136396,0.07126408767734861,0.06483136906832862,0.029588237142671954,0.11244081150399327,8.457537512998897,4,True,,,,,,,deltaC0.2,BLS-B
102,953.8761285750027,846.7806778579786,439.13796496274045,1534.1397445024902,0.07130041127340943,0.06489423428696824,0.029537890988786022,0.1115461967965784,4.378756821999559,3,True,,,,,,,deltaC0.2,BLS-B
103,953.913842973095,846.9596543885725,438.87465597102823,1535.6911456601688,0.0712020338368865,0.06479383845028183,0.029520977649595364,0.11165364829027413,6.017481447999671,3,True,,,,,,,deltaC0.2,BLS-B
104,953.8078056971397,846.1299970877382,440.24238577980736,1536.0171950090032,0.07137918137723129,0.06496052471699532,0.02958238939937617,0.11168286372616519,3.8582083370001783,4,True,,,,,,,deltaC0.2,BLS-B
105,953.9097978810667,847.6931411422811,437.4474150727493,1527.1406491272357,0.07134055874941952,0.06495480239791232,0.02950167737820245,0.11104030191441713,4.380138868000358,3,True,,,,,,,deltaC0.2,BLS-B
106,953.8941525103833,846.0418073249099,440.5988134935258,1542.924678114009,0.07119479199637319,0.06476684441851116,0.029562717592860298,0.11218354756285642,8.732869900999503,4,True,,,,,,,deltaC0.2,BLS-B
107,953.9087425385112,846.6316301340678,439.49604315389985,1540.02050955225,0.07121747002391805,0.06480009935475625,0.02954446073668266,0.1119805651715431,5.966614141998434,3,True,,,,,,,deltaC0.2,BLS-B
