scenario,config,est,mode,n_seeds,n_converged,pos_rms_mean,pos_rms_std,vel_rms_mean,vel_rms_std,runtime_mean,runtime_std,iters_mean,iters_median,iters_max,rigid_dev_mean,dv_err_mean,dv_err_std,t_star_mean,t_star_std,t_star_rms,t_star_abs_mean,n_steps,q_mult,q_pos_R,q_vel_R,q_pos_I,q_vel_I,q_pos_C,q_vel_C
eps60,I0.2,EKF,EKF-G,20,,153.58730409171363,38.49398305466322,0.1241051894832728,0.048479562613336996,1.8745333086517348,0.6721285511868625,,,,,0.02841959236098813,0.021682571983181295,-2.237232434906036,74.13229524677075,72.28985093078049,57.09099357616433,1656,1.0,0.0005222881147887574,1.7418600833826683e-05,0.000366093047667585,1.2096448118016483e-05,0.00021788013808891684,7.262068598878361e-06
eps60,RIC0.5,FGO,FGO-G,20,20.0,13.689874279704924,1.7022633180433187,0.01430336451242301,0.002221037864261291,76.93910256789749,93.32043859151594,21.85,14.0,121.0,2.9346146704526395,0.0028356456711790398,0.0010339362167640872,-16.56177795024014,16.1179710446985,22.82744028446713,19.906065681900873,1656,1.0,0.0005222881147887574,1.7418600833826683e-05,0.000366093047667585,1.2096448118016483e-05,0.00021788013808891684,7.262068598878361e-06
eps60,RIC0.5,BLS,BLS-G,20,20.0,13.879029391737808,1.6360229158958255,0.014423162433059944,0.0023008584285619006,11.07082995819801,3.466289403242984,4.55,4.5,6.0,,0.002946259465631875,0.0010348495377962839,-17.399795540705963,16.305868436484467,23.565656431614944,20.512426151279943,1656,1.0,0.0005222881147887574,1.7418600833826683e-05,0.000366093047667585,1.2096448118016483e-05,0.00021788013808891684,7.262068598878361e-06
eps60,RIC0.5,EKF,EKF-G,20,,160.61099494818458,44.527425487899116,0.12897738713372575,0.0476087424487147,1.8759471911478613,0.6771037494928638,,,,,0.18617981894542113,0.1740366634554467,-9.196298020550966,40.657980744674255,40.681564935550064,29.966382751446144,1656,1.0,0.0005222881147887574,1.7418600833826683e-05,0.000366093047667585,1.2096448118016483e-05,0.00021788013808891684,7.262068598878361e-06
eps100,RIC0,FGO,FGO-G,20,20.0,13.87826524145871,1.7574469526964944,0.00136359669791801,0.00019862203341412078,13.186772687348276,5.137585840354517,5.5,5.0,9.0,4.494479978562618,0.0024935302927848674,0.0006009263459467258,-17.310916413525774,119.09489231325817,117.36303307867989,85.38299199657959,1656,1.0,0.0005222881147887574,1.7418600833826683e-05,0.000366093047667585,1.2096448118016483e-05,0.00021788013808891684,7.262068598878361e-06
eps100,RIC0,BLS,BLS-G,20,20.0,14.326858805832813,1.6488272757664169,0.0014212059255246047,0.00019368584445096003,10.406481842052017,4.376933579820063,4.65,5.0,6.0,,0.0026405181355192856,0.0006600845145865164,-17.03453880947891,119.1474233622631,117.37324474353039,85.56435438744047,1656,1.0,0.0005222881147887574,1.7418600833826683e-05,0.000366093047667585,1.2096448118016483e-05,0.00021788013808891684,7.262068598878361e-06
eps100,RIC0,EKF,EKF-G,20,,151.46456650649492,38.497502666044525,0.12361840162647456,0.048583995489314157,1.9180025738009134,0.6032801700239047,,,,,0.012288775308529449,0.01629783889580299,9.504960105661302,125.5190371541723,122.7095005299719,101.19250233930943,1656,1.0,0.0005222881147887574,1.7418600833826683e-05,0.000366093047667585,1.2096448118016483e-05,0.00021788013808891684,7.262068598878361e-06
eps100,I0.2,FGO,FGO-G,20,20.0,14.227369263488413,1.9584738592979838,0.004688445787034308,0.0013327147854661067,21.28273503270102,20.6631623488627,7.6,6.0,24.0,4.004724830351442,0.0033299610226362256,0.001531346180547599,-40.55160070741731,66.87952216967442,76.7701718201515,59.5609348175949,1656,1.0,0.0005222881147887574,1.7418600833826683e-05,0.000366093047667585,1.2096448118016483e-05,0.00021788013808891684,7.262068598878361e-06
eps100,I0.2,BLS,BLS-G,20,20.0,14.540101892564817,1.9296817218568054,0.004765462024818738,0.0013795519133314577,10.94005587484935,4.3652249204794416,5.15,5.0,13.0,,0.0034974047870492187,0.0016002799536756643,-44.61188452175702,66.9616156049224,79.05621611728519,62.0697629030743,1656,1.0,0.0005222881147887574,1.7418600833826683e-05,0.000366093047667585,1.2096448118016483e-05,0.00021788013808891684,7.262068598878361e-06
eps100,I0.2,EKF,EKF-G,20,,154.08915215613837,39.774355473615465,0.12396655150828784,0.04850099030524267,1.9172676637492259,0.6051818162415681,,,,,0.0186799222277441,0.01694581980173046,-9.725688521604024,68.3728749348122,67.3475800807138,54.311914466043525,1656,1.0,0.0005222881147887574,1.7418600833826683e-05,0.000366093047667585,1.2096448118016483e-05,0.00021788013808891684,7.262068598878361e-06
