sweep,value,config,mode,dt,epsilon,n_states,seed,pos_rms,pos_mean,pos_std,pos_max,vel_rms,vel_mean,vel_std,vel_max,dv_err_R,dv_err_I,dv_err_C,dv_err_norm,t_star_error,runtime_s,q_mode,q_pos_R,q_pos_I,q_pos_C,q_vel_R,q_vel_I,q_vel_C
dt,90.0,deltaRIC0.5,FGO-G,90.0,30.0,1105,5,36.96164586527643,32.831092447909164,16.978887883102004,86.00906288741153,0.017524700245023908,0.009811867715708819,0.014520412205146657,0.46766917346548187,0.031036683302382073,0.02597947106352083,0.01554457128627118,0.04335714847204143,-3.2763028545232373,8.848625887000253,calibrated,0.0011704924650405703,0.0008394782469571381,0.0004899004510368532,2.6031988903622817e-05,1.8151959219659942e-05,1.0885314139644817e-05
dt,90.0,deltaRIC0.5,FGO-G,90.0,30.0,1105,6,35.347995840382985,31.0905142428805,16.818464081032417,63.248290234600596,0.021031732411670473,0.00916290593995363,0.018930792983170908,0.6264958460402349,0.017154810180959434,0.0005454203556629622,0.030347809766183897,0.03486509075441519,-18.03646656998535,5.2233801580000545,calibrated,0.0011704924650405703,0.0008394782469571381,0.0004899004510368532,2.6031988903622817e-05,1.8151959219659942e-05,1.0885314139644817e-05
dt,90.0,deltaRIC0.5,FGO-G,90.0,30.0,1105,7,27.095604615513217,23.9340943360536,12.70161083457953,60.46740062696453,0.016565292179331483,0.009344690310646409,0.013677926304258695,0.44578020167925747,0.05787880039146942,0.01748681319884071,0.0423231553354958,0.07380375090846816,-1.3431009408686805,5.109340486999827,calibrated,0.0011704924650405703,0.0008394782469571381,0.0004899004510368532,2.6031988903622817e-05,1.8151959219659942e-05,1.0885314139644817e-05
dt,90.0,deltaRIC0.5,FGO-G,90.0,30.0,1105,8,24.90725249193537,21.579605531813872,12.437517911075696,58.12371312926581,0.016868878897046958,0.00845224906361163,0.01459858078752563,0.4724706962082449,0.039757566786982834,0.04608118990241783,0.052771578197191804,0.08055420314959626,-3.1279799771909893,5.102799935000348,calibrated,0.0011704924650405703,0.0008394782469571381,0.0004899004510368532,2.6031988903622817e-05,1.8151959219659942e-05,1.0885314139644817e-05
dt,90.0,deltaRIC0.5,FGO-G,90.0,30.0,1105,9,36.46964381006232,30.993808783433593,19.220268903654077,126.8821791922209,0.015650240469440198,0.008160333455031537,0.013354362008497328,0.4332780684032241,0.03609480157762346,0.035985655325639576,0.030117381535327947,0.059201847612116415,-0.5335803537982429,5.13215197000045,calibrated,0.0011704924650405703,0.0008394782469571381,0.0004899004510368532,2.6031988903622817e-05,1.8151959219659942e-05,1.0885314139644817e-05
dt,90.0,deltaRIC0.5,FGO-G,90.0,30.0,1105,10,34.985711482097756,30.71856610874242,16.74424391041317,78.76138387860458,0.014870263208025394,0.00992591087343427,0.011072534543120332,0.3482428970288904,0.05281396729711951,0.04035377096410542,0.009948514496540328,0.06720650945684176,6.349357710727418,6.291750468000828,calibrated,0.0011704924650405703,0.0008394782469571381,0.0004899004510368532,2.6031988903622817e-05,1.8151959219659942e-05,1.0885314139644817e-05
dt,90.0,deltaRIC0.5,FGO-G,90.0,30.0,1105,11,34.05561546675597,28.946104639525633,17.941793974326554,81.70311601509373,0.015282637482230566,0.009035304447719524,0.012325675719825605,0.40271916654055906,0.04154974920650445,0.01666891150097005,0.04139294005171068,0.06097220478115502,2.7509526218254905,5.113062657000228,calibrated,0.0011704924650405703,0.0008394782469571381,0.0004899004510368532,2.6031988903622817e-05,1.8151959219659942e-05,1.0885314139644817e-05
dt,90.0,deltaRIC0.5,FGO-G,90.0,30.0,1105,12,35.668528516892614,32.64608328011743,14.369313589313123,61.858000765909004,0.015546252592304712,0.00990201265074408,0.011984828539793352,0.3774466401833152,0.038464916024705254,0.03017265763386645,0.05763060482908666,0.07557265144511269,4.7679847580475325,5.115928729999723,calibrated,0.0011704924650405703,0.0008394782469571381,0.0004899004510368532,2.6031988903622817e-05,1.8151959219659942e-05,1.0885314139644817e-05
dt,90.0,deltaRIC0.5,FGO-G,90.0,30.0,1105,13,26.577617295027657,22.689228341267313,13.840833008124376,69.36549654523311,0.022420372630355977,0.008271713278268653,0.020838710812479008,0.6826165644331282,0.0036104117775523914,-0.038624990723714836,-0.01090568045149859,0.04029713200366429,-25.22448036442438,5.118543618999865,calibrated,0.0011704924650405703,0.0008394782469571381,0.0004899004510368532,2.6031988903622817e-05,1.8151959219659942e-05,1.0885314139644817e-05
dt,90.0,deltaRIC0.5,FGO-G,90.0,30.0,1105,14,28.20669874034456,23.66743594243448,15.34504251344113,60.47917820905801,0.016808240837646756,0.009323804374246453,0.013985121810235293,0.4548949430387355,0.04025210719426098,0.03380368745939488,0.031000673703310166,0.061024283604888256,-1.810902619125045,6.51433767799972,calibrated,0.0011704924650405703,0.0008394782469571381,0.0004899004510368532,2.6031988903622817e-05,1.8151959219659942e-05,1.0885314139644817e-05
dt,90.0,deltaRIC0.5,FGO-G,90.0,30.0,1105,15,28.38159718000377,24.81225374562634,13.77922793739365,55.16910172007842,0.01801569759455951,0.008248499935384332,0.016016479283368804,0.5248326869654365,0.030686867979473398,0.06120590060420039,0.011965415542694147,0.06950551995539803,-8.076622368320386,5.108869658000003,calibrated,0.0011704924650405703,0.0008394782469571381,0.0004899004510368532,2.6031988903622817e-05,1.8151959219659942e-05,1.0885314139644817e-05
dt,120.0,deltaRIC0.5,FGO-G,120.0,30.0,829,1,46.58408033581634,40.93837879604353,22.228937947761782,111.88803369589357,0.017151652632902165,0.010985891200934413,0.013171536833679345,0.3613126857899847,0.09769460211962366,0.08349786282760974,0.08386619620486979,0.15345900835716236,7.438445141649936,4.0772266530002526,calibrated,0.0020815267884666763,0.0015429200564981834,0.000871063751136976,3.47321349412336e-05,2.4164522452555252e-05,1.4515283785505951e-05
dt,120.0,deltaRIC0.5,FGO-G,120.0,30.0,829,2,38.77992084393654,33.87390135167981,18.87964692145085,71.5451659495661,0.01847120248223286,0.01007026498238671,0.015484672561089605,0.4395792921417088,0.10680426710601632,0.10164919393308769,0.09791507829960133,0.17699455544653572,0.5104352093439957,5.3868666979997215,calibrated,0.0020815267884666763,0.0015429200564981834,0.000871063751136976,3.47321349412336e-05,2.4164522452555252e-05,1.4515283785505951e-05
dt,120.0,deltaRIC0.5,FGO-G,120.0,30.0,829,3,27.18930193081556,24.216351357815473,12.362300206671875,52.12739090183987,0.01580607004023347,0.007798009939974156,0.01374855960065746,0.3939091507516122,0.11550476271152676,0.08577361129023808,0.11720483700848017,0.1855678755092038,3.9330241990264767,4.65133183800026,calibrated,0.0020815267884666763,0.0015429200564981834,0.000871063751136976,3.47321349412336e-05,2.4164522452555252e-05,1.4515283785505951e-05
dt,120.0,deltaRIC0.5,FGO-G,120.0,30.0,829,4,30.380077789540923,26.28066273244748,15.240600147038299,71.66406081256429,0.017699558197161472,0.008592641137970978,0.015473877298490984,0.4344150414806115,0.12410010981624864,0.1183681006722882,0.1301352423910409,0.2152835939530574,-0.7787874328023463,4.243730981999761,calibrated,0.0020815267884666763,0.0015429200564981834,0.000871063751136976,3.47321349412336e-05,2.4164522452555252e-05,1.4515283785505951e-05
dt,120.0,deltaRIC0.5,FGO-G,120.0,30.0,829,5,38.844359626369275,34.770783738155686,17.316953341079248,87.67492510109228,0.015263402622477298,0.010002884293571249,0.011528823245469264,0.3117085532328989,0.06759152608278929,0.06145070249161266,0.10381933929777443,0.13828687011838645,13.521573381467533,11.647735501999705,calibrated,0.0020815267884666763,0.0015429200564981834,0.000871063751136976,3.47321349412336e-05,2.4164522452555252e-05,1.4515283785505951e-05
dt,120.0,deltaRIC0.5,FGO-G,120.0,30.0,829,6,43.24448947230109,38.6514542583067,19.39461145364827,98.50721332318464,0.016673259247602493,0.010040669795954377,0.013310992599591199,0.3754539574423804,0.1073741221605029,0.07320907962431489,0.09766380229774219,0.16256380202379112,5.087740913801099,3.996643370000129,calibrated,0.0020815267884666763,0.0015429200564981834,0.000871063751136976,3.47321349412336e-05,2.4164522452555252e-05,1.4515283785505951e-05
dt,120.0,deltaRIC0.5,FGO-G,120.0,30.0,829,7,29.58209604270311,26.965908948511988,12.163065438460501,56.01031994404024,0.016739775047072893,0.008941987653224183,0.014151357724126354,0.40438662895475674,0.10744487725804097,0.10777199249113834,0.09410650595248593,0.17892802596879767,3.7754175697355095,5.360455897000065,calibrated,0.0020815267884666763,0.0015429200564981834,0.000871063751136976,3.47321349412336e-05,2.4164522452555252e-05,1.4515283785505951e-05
dt,120.0,deltaRIC0.5,FGO-G,120.0,30.0,829,8,28.8895940787499,24.06981541155867,15.976627681974506,81.40203012615255,0.02018292075044463,0.009350519952058326,0.017886253566493114,0.5014357837268627,0.0997644799470121,0.11923859659397085,0.11129464843637704,0.19119961597078133,-7.3186612357676495,4.562728667000556,calibrated,0.0020815267884666763,0.0015429200564981834,0.000871063751136976,3.47321349412336e-05,2.4164522452555252e-05,1.4515283785505951e-05
dt,120.0,deltaRIC0.5,FGO-G,120.0,30.0,829,9,42.146324014309116,36.51252379268462,21.051086295195535,131.95289574091825,0.017737367924973355,0.009210739177095665,0.015158380675962346,0.4307826837140482,0.12093978682536122,0.11943139329865626,0.12303033110684836,0.20982552779603075,0.011582653381992714,3.8394928660000005,calibrated,0.0020815267884666763,0.0015429200564981834,0.000871063751136976,3.47321349412336e-05,2.4164522452555252e-05,1.4515283785505951e-05
dt,120.0,deltaRIC0.5,FGO-G,120.0,30.0,829,10,48.69672365768474,42.48324522344146,23.80220095448847,136.78383522150148,0.05252227547460535,0.014696520539031047,0.05042421744634386,0.825482363892447,-0.0810078326781638,0.399657577206065,0.160356232439555,0.4381809777428087,-275.4847189676584,52.751118195000345,calibrated,0.0020815267884666763,0.0015429200564981834,0.000871063751136976,3.47321349412336e-05,2.4164522452555252e-05,1.4515283785505951e-05
dt,120.0,deltaRIC0.5,FGO-G,120.0,30.0,829,11,36.0507092073603,29.854864738256303,20.20744134753514,91.80204908214544,0.016798976847365428,0.008877983086620817,0.01426138280223886,0.4053477966949739,0.11907758306561045,0.10807496289515861,0.09807197773005671,0.18835546503731185,3.343959613379411,3.846372189000249,calibrated,0.0020815267884666763,0.0015429200564981834,0.000871063751136976,3.47321349412336e-05,2.4164522452555252e-05,1.4515283785505951e-05
dt,120.0,deltaRIC0.5,FGO-G,120.0,30.0,829,12,37.15493196022166,33.30122352812032,16.47778748797505,73.07852596336103,0.019989398828123443,0.010285034197624327,0.017140424063117016,0.4877292287662786,0.12381290449109006,0.12815560981841845,0.1301170588064734,0.22064438501556696,-5.601089125926592,3.9215739789997315,calibrated,0.0020815267884666763,0.0015429200564981834,0.000871063751136976,3.47321349412336e-05,2.4164522452555252e-05,1.4515283785505951e-05
dt,120.0,deltaRIC0.5,FGO-G,120.0,30.0,829,13,31.13909458628985,26.25662398670643,16.740158555838665,84.28113423285141,0.016292987598036022,0.00872055424350116,0.01376275330578549,0.3801441789874376,0.10713890545214844,0.0737760125702348,0.1256885720084402,0.18088466553516552,6.007910003017969,3.8395472100000916,calibrated,0.0020815267884666763,0.0015429200564981834,0.000871063751136976,3.47321349412336e-05,2.4164522452555252e-05,1.4515283785505951e-05
dt,120.0,deltaRIC0.5,FGO-G,120.0,30.0,829,14,32.65161431184911,27.497373852585444,17.607451501591587,74.31601057945326,0.023813762251307755,0.010476149161611187,0.02138563937097704,0.6130880433256101,0.071741270994781,0.06460126443430414,0.07324828364152425,0.12118351532649432,-17.947281557131646,3.919206798000232,calibrated,0.0020815267884666763,0.0015429200564981834,0.000871063751136976,3.47321349412336e-05,2.4164522452555252e-05,1.4515283785505951e-05
dt,120.0,deltaRIC0.5,FGO-G,120.0,30.0,829,15,34.13228755750887,29.211653472703244,17.654811109133377,82.72938622875193,0.020009083359500992,0.010465946641254009,0.017053661712074723,0.46319756381835026,0.09832575450405101,0.03800774463803325,0.10581040797940922,0.1493599179433019,-2.3108752780026407,5.043601148999187,calibrated,0.0020815267884666763,0.0015429200564981834,0.000871063751136976,3.47321349412336e-05,2.4164522452555252e-05,1.4515283785505951e-05
dt,240.0,deltaRIC0.5,FGO-G,240.0,30.0,415,1,57.59740632343857,46.73629714557424,33.66273524697407,154.84019783809273,0.019285021765419297,0.009795720912020236,0.01661192090959096,0.33610899142892564,0.7037062946307164,0.6472524614869568,0.6621704624161815,1.1630167751585858,45.87180777585672,1.9228833280003528,calibrated,0.008306867930406709,0.008668278339397687,0.003486304747131138,6.950705643908212e-05,4.8025188297868456e-05,2.904238722832247e-05
dt,240.0,deltaRIC0.5,FGO-G,240.0,30.0,415,2,2513.1152345920245,2079.7693070614473,1410.7826947278852,3622.216880039659,0.18856716917162705,0.16376283459903043,0.09348428367106214,0.4269530298672587,-0.27632863578439737,-0.23359427121375315,-0.3154210078677083,0.48001480258699475,138.9935355277412,6.808593555000698,calibrated,0.008306867930406709,0.008668278339397687,0.003486304747131138,6.950705643908212e-05,4.8025188297868456e-05,2.904238722832247e-05
dt,240.0,deltaRIC0.5,FGO-G,240.0,30.0,415,3,37.60022073400296,33.62625206631371,16.824142510644602,88.14063291073504,0.027721787028932174,0.011817594021063782,0.02507672122967414,0.5110495420054718,0.14573115575792173,0.15915761753069302,0.1302751769957078,0.2520720903191168,23.147611431513724,2.973584547000428,calibrated,0.008306867930406709,0.008668278339397687,0.003486304747131138,6.950705643908212e-05,4.8025188297868456e-05,2.904238722832247e-05
dt,240.0,deltaRIC0.5,FGO-G,240.0,30.0,415,4,31.857035042769983,27.558622650039187,15.981019972111348,85.86480283069996,0.02453222838838097,0.008927941315794313,0.022849991106375034,0.46251536034974516,0.31568548519275397,0.3072109723379308,0.32939114015016846,0.5500312993781621,-32.82324911456635,1.925321351999628,calibrated,0.008306867930406709,0.008668278339397687,0.003486304747131138,6.950705643908212e-05,4.8025188297868456e-05,2.904238722832247e-05
dt,240.0,deltaRIC0.5,FGO-G,240.0,30.0,415,5,51.12846676359997,43.35936012379485,27.094021540768292,101.2202378513952,0.024799043726822897,0.01054023175477679,0.022447629815204744,0.4597880832800609,0.3350287906168353,0.33583818418544087,0.3250346149704493,0.5750470219278956,-33.889343948503665,13.631023150999681,calibrated,0.008306867930406709,0.008668278339397687,0.003486304747131138,6.950705643908212e-05,4.8025188297868456e-05,2.904238722832247e-05
dt,240.0,deltaRIC0.5,FGO-G,240.0,30.0,415,6,53.759502784171886,49.02209134580934,22.0662343793523,87.9708152773068,0.02284670139788022,0.011337387132539933,0.0198352065220108,0.4077511423011074,0.3999600798836863,0.3924614367895807,0.419571379153465,0.700024418911403,35.85452191051991,2.408274612999776,calibrated,0.008306867930406709,0.008668278339397687,0.003486304747131138,6.950705643908212e-05,4.8025188297868456e-05,2.904238722832247e-05
dt,240.0,deltaRIC0.5,FGO-G,240.0,30.0,415,7,85.8325278795368,76.40995962988309,39.099116506017076,264.90051578938017,0.06857369249153797,0.020341039767179565,0.06548735300127827,0.6849905214006314,-0.35342769419486675,0.08992305537532819,0.1193014810229992,0.3837057913118013,840.7120457015335,4.436455430999558,calibrated,0.008306867930406709,0.008668278339397687,0.003486304747131138,6.950705643908212e-05,4.8025188297868456e-05,2.904238722832247e-05
dt,240.0,deltaRIC0.5,FGO-G,240.0,30.0,415,8,48.0427375765095,40.6025734738226,25.681426384611036,144.9596888219925,0.02657165608589519,0.012898552745862879,0.023231019009274732,0.46628108350988107,-0.0844177183295246,-0.18668295414915148,0.013684383964572278,0.2053390827443889,131.61156090579243,3.1400465460001215,calibrated,0.008306867930406709,0.008668278339397687,0.003486304747131138,6.950705643908212e-05,4.8025188297868456e-05,2.904238722832247e-05
dt,240.0,deltaRIC0.5,FGO-G,240.0,30.0,415,9,54.85862551623832,48.117908663684936,26.346454398346445,144.9533513349014,0.026517054528245012,0.010433763304681643,0.024378079583014696,0.4967784890073179,-0.07058060069331579,-0.0901856566332011,-0.047433558899044936,0.12395570324281213,12.616294353516423,11.018594192000819,calibrated,0.008306867930406709,0.008668278339397687,0.003486304747131138,6.950705643908212e-05,4.8025188297868456e-05,2.904238722832247e-05
dt,240.0,deltaRIC0.5,FGO-G,240.0,30.0,415,10,140.6442952550037,122.20850804052223,69.61248702845106,245.9341963485951,0.04493232171070672,0.01560318184076199,0.04213613948570231,0.8398698143907096,-0.735602486980965,-0.9818233622991543,-0.6056474126300329,1.3681728407019527,-339.2542358390019,2.9419920290001755,calibrated,0.008306867930406709,0.008668278339397687,0.003486304747131138,6.950705643908212e-05,4.8025188297868456e-05,2.904238722832247e-05
dt,240.0,deltaRIC0.5,FGO-G,240.0,30.0,415,11,128.01261888768678,109.16936469279568,66.85267688773216,313.893824956681,0.062334159604895044,0.019435263400072716,0.059226835051506194,0.8110877879904977,0.3283954548940663,1.0516214779569888,0.9389468257250908,1.447540137348442,-489.1123105535826,3.949433726999814,calibrated,0.008306867930406709,0.008668278339397687,0.003486304747131138,6.950705643908212e-05,4.8025188297868456e-05,2.904238722832247e-05
dt,240.0,deltaRIC0.5,FGO-G,240.0,30.0,415,12,50.084611335615264,43.734115871545384,24.408920532745455,105.66940391362265,0.024101804026036712,0.010619793739901481,0.021636010219803208,0.44290621702944394,0.11861358576979275,0.11674994559668517,0.1378258951303175,0.21609190150135243,24.288245489233304,3.1384416949995284,calibrated,0.008306867930406709,0.008668278339397687,0.003486304747131138,6.950705643908212e-05,4.8025188297868456e-05,2.904238722832247e-05
dt,240.0,deltaRIC0.5,FGO-G,240.0,30.0,415,13,309.22587956594583,269.3230403806042,151.93993719058938,793.3327780603174,0.08473254890287202,0.04748936185011392,0.0701738224314918,0.43366703415954333,-0.44371745041239236,-0.18855039474869706,-0.25028283118639916,0.5432107535266979,3989.0801938344703,6.411671498000032,calibrated,0.008306867930406709,0.008668278339397687,0.003486304747131138,6.950705643908212e-05,4.8025188297868456e-05,2.904238722832247e-05
dt,240.0,deltaRIC0.5,FGO-G,240.0,30.0,415,14,141.07775356394305,81.09435510875105,115.44105907407656,818.8556728861728,0.08600725101921772,0.03843501672356679,0.07694151491452365,0.4903499516632546,-0.43641902827415163,-0.3866423497697684,-0.3988665533483559,0.7064335795071179,-4710.910751079964,2.888009344999773,calibrated,0.008306867930406709,0.008668278339397687,0.003486304747131138,6.950705643908212e-05,4.8025188297868456e-05,2.904238722832247e-05
dt,240.0,deltaRIC0.5,FGO-G,240.0,30.0,415,15,136.8851232579719,79.70353761078825,111.28738949978035,755.4374476597402,0.07959529419582556,0.03871512423145796,0.0695453090715887,0.474925290825275,-0.23844111206940977,-0.05364430323680608,-0.19895385724374376,0.3151420513146781,-6032.880282164658,2.6973972050000157,calibrated,0.008306867930406709,0.008668278339397687,0.003486304747131138,6.950705643908212e-05,4.8025188297868456e-05,2.904238722832247e-05
epsilon,0.5,deltaRIC0.5,FGO-G,60.0,0.5,1657,1,78.82171245564354,49.60836875900011,61.252527323459994,563.278035997319,0.05813783781678953,0.024097482381605393,0.0529085959828792,0.449574498868009,0.20092828495004555,-0.11052242918542787,-0.020729210057650882,0.2302543880051558,94.1543747879914,9.467885512999601,calibrated,0.0005199916693799954,0.0003668025462894149,0.00021770097794922811,1.7342044675898263e-05,1.212032369582725e-05,7.256099495482429e-06
epsilon,0.5,deltaRIC0.5,FGO-G,60.0,0.5,1657,2,75.46651954164881,45.72921365354044,60.033612171506974,534.4907829012179,0.05780985561462522,0.022537779342085586,0.05323558874015835,0.4566835213638083,0.02682114398923441,-0.19023921024640628,0.06332653104777719,0.20228835956281,17.372426807532975,7.830673327999648,calibrated,0.0005199916693799954,0.0003668025462894149,0.00021770097794922811,1.7342044675898263e-05,1.212032369582725e-05,7.256099495482429e-06
epsilon,0.5,deltaRIC0.5,FGO-G,60.0,0.5,1657,3,75.65996788920903,40.6542569640578,63.80957711579429,577.6873327807505,0.0584588874689974,0.022057939912541975,0.054137683834161114,0.4451609974405549,-0.14832964888934802,-0.08979269682965191,0.16754187239833407,0.2411113687703645,-16.11112297825275,8.175003268000182,calibrated,0.0005199916693799954,0.0003668025462894149,0.00021770097794922811,1.7342044675898263e-05,1.212032369582725e-05,7.256099495482429e-06
epsilon,0.5,deltaRIC0.5,FGO-G,60.0,0.5,1657,4,73.03134410095399,38.87528584850295,61.824666366986015,552.0939678747401,0.05873223862660512,0.023038182597836077,0.05402516077422861,0.44690395509804365,0.201799581543048,-0.04774710403346144,0.096748941572384,0.2288301001833195,-252.81464789343227,7.672592228000212,calibrated,0.0005199916693799954,0.0003668025462894149,0.00021770097794922811,1.7342044675898263e-05,1.212032369582725e-05,7.256099495482429e-06
epsilon,0.5,deltaRIC0.5,FGO-G,60.0,0.5,1657,5,74.84106200533073,42.921537229733744,61.31008240022466,578.5966174966326,0.05763877484360963,0.023000557185655312,0.05285075907327847,0.4438467523254426,1.093830894006842,0.7847397892937231,0.8655925773976274,1.6004790131802515,-4.811824972812246,7.713944088000062,calibrated,0.0005199916693799954,0.0003668025462894149,0.00021770097794922811,1.7342044675898263e-05,1.212032369582725e-05,7.256099495482429e-06
epsilon,0.5,deltaRIC0.5,FGO-G,60.0,0.5,1657,6,72.89638606651495,36.872603745813244,62.883178947653676,583.2442806729636,0.05759976579723154,0.02088923063567869,0.05367842269800173,0.4546240634803232,0.010756229399406902,0.03671994342547058,0.014447717633613966,0.0408997220147407,-102.94920622232712,9.848627272000158,calibrated,0.0005199916693799954,0.0003668025462894149,0.00021770097794922811,1.7342044675898263e-05,1.212032369582725e-05,7.256099495482429e-06
epsilon,0.5,deltaRIC0.5,FGO-G,60.0,0.5,1657,7,71.61709609190846,40.789501152282945,58.866162167968454,539.3040246276187,0.05752464271607909,0.022366796809508364,0.052998216197290254,0.4483761275407314,-0.08022627469994298,0.06373480749472793,-0.07246707768832822,0.12549843898354646,22.221682259558293,7.864630922999822,calibrated,0.0005199916693799954,0.0003668025462894149,0.00021770097794922811,1.7342044675898263e-05,1.212032369582725e-05,7.256099495482429e-06
epsilon,0.5,deltaRIC0.5,FGO-G,60.0,0.5,1657,8,71.20087863713472,35.71019046665676,61.59827445257767,560.3832450032954,0.05746001083345783,0.021031682628518508,0.0534726207586122,0.45430029974490965,-0.11827015646598482,0.027396306809469695,-0.01357753588826538,0.12215865510918276,-55.25171738514109,9.276150983000662,calibrated,0.0005199916693799954,0.0003668025462894149,0.00021770097794922811,1.7342044675898263e-05,1.212032369582725e-05,7.256099495482429e-06
epsilon,0.5,deltaRIC0.5,FGO-G,60.0,0.5,1657,9,86.92561744876646,45.84657605086915,73.852247313546,532.8483717582143,0.07860479868966144,0.026921478093468506,0.07385085236004454,0.5621000676576746,1468.980808126264,6071.902264862369,4572.861929482234,7741.8969222531005,-2012.5431037327744,8.461226894999527,calibrated,0.0005199916693799954,0.0003668025462894149,0.00021770097794922811,1.7342044675898263e-05,1.212032369582725e-05,7.256099495482429e-06
epsilon,0.5,deltaRIC0.5,FGO-G,60.0,0.5,1657,10,70.2744950786671,36.154387036055454,60.2608077991717,564.8797049942373,0.05673232100473086,0.020344828661361152,0.05295889154168244,0.451292126549997,-0.10354617801666643,0.009216075840316695,0.10287999409482751,0.14625676128201864,-19.119679507382898,10.387806152999474,calibrated,0.0005199916693799954,0.0003668025462894149,0.00021770097794922811,1.7342044675898263e-05,1.212032369582725e-05,7.256099495482429e-06
epsilon,0.5,deltaRIC0.5,FGO-G,60.0,0.5,1657,11,77.05664269867665,46.96388348988665,61.09107816645465,557.5831723140881,0.05871869664666842,0.02422563883941533,0.05348835161701732,0.4501521973691178,-0.13794462875576935,-0.004724737828340153,-0.01535066179551342,0.13887651553691074,-97.91112145593979,7.699683404000098,calibrated,0.0005199916693799954,0.0003668025462894149,0.00021770097794922811,1.7342044675898263e-05,1.212032369582725e-05,7.256099495482429e-06
epsilon,0.5,deltaRIC0.5,FGO-G,60.0,0.5,1657,12,70.08817755503974,39.408799448850694,57.95946134141553,518.3292992834658,0.058006509650557626,0.023605135275207113,0.05298634494357398,0.45046558985617857,-0.12601758317758377,0.008864032354763296,-0.03330957702210996,0.13064658533960008,20.913449469975603,9.619184794999455,calibrated,0.0005199916693799954,0.0003668025462894149,0.00021770097794922811,1.7342044675898263e-05,1.212032369582725e-05,7.256099495482429e-06
epsilon,0.5,deltaRIC0.5,FGO-G,60.0,0.5,1657,13,71.29002214432549,39.69271264855552,59.21786740450571,553.0310242976079,0.0573477862047343,0.021283108325351238,0.05325221011934883,0.446705922340545,933.3858572826241,105.7565396639214,402.64653939799064,1022.0165556125221,10369.620919980302,9.815123253999445,calibrated,0.0005199916693799954,0.0003668025462894149,0.00021770097794922811,1.7342044675898263e-05,1.212032369582725e-05,7.256099495482429e-06
epsilon,0.5,deltaRIC0.5,FGO-G,60.0,0.5,1657,14,71.42560829498045,36.1412764902163,61.60702601137079,564.3692377511735,0.058392925496100465,0.022620567743326776,0.053833480873548424,0.4474672328344387,-0.014987287572100716,0.07316712304623096,0.07562799026128697,0.10629035513437926,21.92343770642219,8.001627642999665,calibrated,0.0005199916693799954,0.0003668025462894149,0.00021770097794922811,1.7342044675898263e-05,1.212032369582725e-05,7.256099495482429e-06
epsilon,0.5,deltaRIC0.5,FGO-G,60.0,0.5,1657,15,74.16276575589048,39.91405830523868,62.505869917705255,557.2912801589509,0.058040793048611754,0.021575865345910276,0.053881496752474556,0.45692766899851495,-0.08002922716946248,0.010805079356054459,-0.3239358474128326,0.33385005643297716,-196.7530731959214,9.80101581999952,calibrated,0.0005199916693799954,0.0003668025462894149,0.00021770097794922811,1.7342044675898263e-05,1.212032369582725e-05,7.256099495482429e-06
epsilon,2.0,deltaRIC0.5,FGO-G,60.0,2.0,1657,1,55.76728084314407,41.25926511864847,37.51883066550956,281.5887629042443,0.06514093982150851,0.020897722972421245,0.061697870428381325,0.741219181292712,15.420640697886906,51.662636656768534,41.735727164285834,68.18133987972307,-682.737360869125,17.416574892000426,calibrated,0.0005199916693799954,0.0003668025462894149,0.00021770097794922811,1.7342044675898263e-05,1.212032369582725e-05,7.256099495482429e-06
epsilon,2.0,deltaRIC0.5,FGO-G,60.0,2.0,1657,2,1041.2911441868462,834.1946399046175,623.2227127731765,1841.9616075993458,0.09333646881232882,0.08412092225042984,0.04043966926289049,0.6517732828160422,20.53956367189768,20.737201793536066,21.86300342724534,36.46774099005196,97.20932515293498,27.67494518500007,calibrated,0.0005199916693799954,0.0003668025462894149,0.00021770097794922811,1.7342044675898263e-05,1.212032369582725e-05,7.256099495482429e-06
epsilon,2.0,deltaRIC0.5,FGO-G,60.0,2.0,1657,3,120.03769987524232,100.50422239837177,65.63498054724616,559.2033418447246,0.058895706662333354,0.024827644317576617,0.05340685668428281,0.44363761739192575,29.838907327085856,19.2343050005021,25.607220327163493,43.77269254010602,-99.72654396801772,13.619056842000646,calibrated,0.0005199916693799954,0.0003668025462894149,0.00021770097794922811,1.7342044675898263e-05,1.212032369582725e-05,7.256099495482429e-06
epsilon,2.0,deltaRIC0.5,FGO-G,60.0,2.0,1657,4,73.21032814973537,39.17455556301373,61.847444120450824,552.0470382377677,0.05955858649221773,0.02377263169858111,0.054608490247163924,0.4469479986691821,260.4990097157553,226.71332705388363,-1172.6703969404707,1222.4624847361376,-11810.682521171862,10.671145693000653,calibrated,0.0005199916693799954,0.0003668025462894149,0.00021770097794922811,1.7342044675898263e-05,1.212032369582725e-05,7.256099495482429e-06
epsilon,2.0,deltaRIC0.5,FGO-G,60.0,2.0,1657,5,32.372338802102654,29.4954809302999,13.34109906298713,59.317924415527166,0.014371090450072068,0.009355422133471849,0.010908910001860757,0.4272976094484883,-0.3691196508939949,-0.3677774823320219,-0.3731181287977262,0.6408796542441506,-0.43169491168555396,8.94514542900015,calibrated,0.0005199916693799954,0.0003668025462894149,0.00021770097794922811,1.7342044675898263e-05,1.212032369582725e-05,7.256099495482429e-06
