seed,pos_rms,pos_mean,pos_std,pos_max,vel_rms,vel_mean,vel_std,vel_max,runtime_s,n_iters,converged,rigid_dev,dv_err_R,dv_err_I,dv_err_C,dv_err_norm,t_star_error,config,mode
162,1116.6868389490317,844.4527085854572,730.6771648578224,4020.4062725590243,0.09955424153614872,0.07140631073891636,0.06936991995451022,0.34520409935948926,11.374564555000688,4,True,9172.005397901126,,,,,,deltaI0.2,FGO-B
163,1121.9322391689534,847.8228210084939,734.7982127522231,4036.9544858417617,0.0998878545916386,0.07160380448076062,0.06964537801463455,0.34658209083465386,11.587960689999818,5,True,9146.995753430945,,,,,,deltaI0.2,FGO-B
164,1117.5467541320277,845.0473176483694,731.3041628531365,4020.872907684711,0.09955105923255847,0.07139019090432527,0.06938194316224039,0.3452790805631796,7.261579456999243,5,True,9163.660977013196,,,,,,deltaI0.2,FGO-B
165,1120.993537490073,847.1713547163301,734.1166166506557,4034.3859299198816,0.09980706559038688,0.07154638116272512,0.06958854563993877,0.34632681952850686,9.862795236000238,5,True,9151.755067253484,,,,,,deltaI0.2,FGO-B
166,1119.9145104888153,846.1886503387205,733.6029435882448,4034.338142601946,0.09987063121126104,0.07161593715080802,0.06960819294125672,0.34637901524342396,9.551671241000804,4,True,9161.346952597107,,,,,,deltaI0.2,FGO-B
167,1118.556008264,846.6710735939135,730.9689711354532,4022.5371737312494,0.09952704606578154,0.07140692404617685,0.06933025383513122,0.34526224399578276,104.60592823599836,14,True,9164.12827970843,,,,,,deltaI0.2,FGO-B
168,1115.038229150978,843.6998461828443,729.0273122587341,4008.090066436034,0.09932315353844959,0.07125542977118625,0.06919358754209795,0.34422155995785564,10.073558877000323,5,True,9178.672726579101,,,,,,deltaI0.2,FGO-B
169,1118.8644191607655,845.6405464022008,732.6320049960581,4024.5867261418084,0.09960155933675686,0.0713953218190735,0.06944910830719443,0.3454864305453662,7.350995303000673,4,True,9163.770418987451,,,,,,deltaI0.2,FGO-B
170,1118.7391315789475,846.3854683271535,731.5797178234529,4024.8068064215777,0.09970142614843168,0.07154792408486627,0.06943535796103732,0.3456708874935003,7.080493892000959,4,True,9161.304503250834,,,,,,deltaI0.2,FGO-B
171,1120.58124434783,846.8567290388069,733.8501247978528,4028.44141638212,0.09967284856202802,0.07144645930702113,0.06949877835587574,0.34583947916883484,12.093280802999288,5,True,9153.260158881887,,,,,,deltaI0.2,FGO-B
172,1116.3632098765675,844.4301327588768,730.2085779109545,4013.8229442423503,0.09938429741894848,0.07129299886804844,0.06924266665762127,0.3446259071255409,7.413925663000555,4,True,9171.85089196039,,,,,,deltaI0.2,FGO-B
173,1118.4193789633862,847.6009441115857,729.6811267821,4020.4588093900115,0.0996646845217009,0.0716070369980088,0.06932158100603278,0.345431374561978,7.298813262999829,4,True,9154.75718011861,,,,,,deltaI0.2,FGO-B
174,1118.6774082348497,846.9314724067227,730.8530801344559,4020.029428014742,0.09962587760444162,0.07150521321618125,0.06937088705908008,0.34542787582578055,12.603610607000519,5,True,9149.14675265544,,,,,,deltaI0.2,FGO-B
175,1118.3150597770755,845.3117929325947,732.1724835401055,4023.0089564513255,0.09956655850596591,0.07138014573875233,0.0694145112136966,0.3454062751051582,12.10388580200015,5,True,9159.927130148119,,,,,,deltaI0.2,FGO-B
176,1117.685887172379,845.0848027189371,731.4734572066185,4020.6449448224753,0.0995786113619637,0.0714461084686116,0.06936392019968589,0.3452283277265443,12.77682448700034,4,True,9171.759664945344,,,,,,deltaI0.2,FGO-B
177,1116.5855163217043,845.4518324636541,729.3657616335279,4012.6155481517067,0.09940941256967367,0.07133548166339725,0.0692349648898496,0.3446832542507038,8.840879692001181,4,True,9160.579843339041,,,,,,deltaI0.2,FGO-B
178,1115.790876651419,844.707318395433,729.0122266928992,4014.4466656539203,0.09950392680476029,0.07142813896873676,0.06927519334530888,0.3448639617338923,10.93146168199928,5,True,9168.622977889323,,,,,,deltaI0.2,FGO-B
179,1116.5448960596123,845.1649194631017,729.6360488803297,4015.8465955752786,0.09951545785525515,0.07144436764495987,0.06927502207832832,0.34491704147387126,13.544627797999055,6,True,9170.89656189159,,,,,,deltaI0.2,FGO-B
180,1118.509026889095,844.8673128497458,732.9813550905913,4029.7941330604813,0.0997477701295959,0.07149009691906678,0.06956136634892346,0.34598512864278774,7.659947830999954,4,True,9161.995813279325,,,,,,deltaI0.2,FGO-B
181,1118.9622324089214,843.7336384999568,734.9762069762405,4026.4473571905664,0.09955679428239396,0.0712457451426121,0.06953847199112786,0.34548470800926234,7.008652970000185,4,True,9170.212790935195,,,,,,deltaI0.2,FGO-B
182,1123.72876951998,848.3757138566693,736.9022971772274,4046.9052951223443,0.10010917586879839,0.07176421912493407,0.06979787924083693,0.3473841272646991,5.621598431998791,5,True,9147.467957020383,,,,,,deltaI0.2,FGO-B
183,1114.5414253874421,842.6628830947448,729.4668288271397,4010.762885671809,0.09936263220708429,0.07125193410348463,0.06925384152256817,0.3443742084299911,10.085237956998753,4,True,9185.458765739959,,,,,,deltaI0.2,FGO-B
184,1119.903956530026,846.7264451346504,732.9660285178602,4032.0921939283994,0.09982076880781096,0.07160838143421994,0.06954441454030447,0.3461933799456082,9.689433742998517,4,True,9158.993457191751,,,,,,deltaI0.2,FGO-B
185,1119.8425695659912,848.5290203531943,730.7844293843503,4025.618148858856,0.09964012899466816,0.07154299801727963,0.06935239534993462,0.3456080950135403,7.800075282999387,5,True,9153.469009092034,,,,,,deltaI0.2,FGO-B
186,1119.7876583887555,845.0499776959429,734.7209913129327,4030.417467166329,0.09969046346920092,0.0713998458985298,0.06957190893148096,0.345988404700034,5.772818756000561,5,True,9156.244120682195,,,,,,deltaI0.2,FGO-B
187,1114.8123572761613,843.5215050974389,728.8882372310466,4009.0256285542546,0.09935835317633533,0.07129489105739215,0.06920347429882384,0.3443656855117121,12.480607608000355,5,True,9175.57693545374,,,,,,deltaI0.2,FGO-B
188,1115.6355499506506,844.208037808306,729.3527741864973,4011.968199603904,0.09941490415458208,0.07135303409349036,0.06922476214273288,0.34455114849429175,8.785588732000178,5,True,9176.63569269228,,,,,,deltaI0.2,FGO-B
189,1116.4528148398265,845.1267238473602,729.5393809814517,4014.3590641693663,0.09945223646533863,0.07135948951373285,0.06927171568755233,0.34477589049432283,12.1756839819991,5,True,9167.045793594489,,,,,,deltaI0.2,FGO-B
190,1118.7918294179403,845.0219564158124,733.2346491727833,4026.5126654482347,0.09965762217080455,0.07142338616528829,0.06950065874092808,0.3456968431961419,9.738940545999867,4,True,9162.480415112022,,,,,,deltaI0.2,FGO-B
191,1118.1905058054083,844.0243166562612,733.466400161784,4027.7907760698745,0.09968105965465986,0.07143533370240253,0.06952198754856086,0.34573295622954064,12.358307984999556,5,True,9172.289867141646,,,,,,deltaI0.2,FGO-B
192,1116.6251673014353,846.8758415616007,727.7726796399332,4007.094160669165,0.09928566546328513,0.07133496130257014,0.06905770530830133,0.34418082791670596,12.330894718001218,6,True,9162.728096458943,,,,,,deltaI0.2,FGO-B
193,1116.6945881840693,844.9632995006742,730.098504159899,4016.717407585862,0.0995170516627439,0.07141420699751615,0.0693084021642481,0.345018488139772,11.00589251799829,5,True,9165.099841980402,,,,,,deltaI0.2,FGO-B
194,1122.0018788777566,848.9993969569526,733.544981696383,4036.1509154587648,0.09990337148939192,0.07168902503522265,0.06957993478328842,0.3465976743446567,19.735848373999033,6,True,9142.73418313983,,,,,,deltaI0.2,FGO-B
195,1117.9655246788384,843.6238713062966,733.584131598147,4024.544925714927,0.09963066274706839,0.07135200741832678,0.06953531474578308,0.34555099368048237,7.459774928000115,5,True,9167.707401168926,,,,,,deltaI0.2,FGO-B
196,1117.5285782573887,844.5240747875087,731.880598408158,4021.3217000460536,0.09953658768814912,0.07134909701931196,0.06940344835186077,0.34519969291803526,15.324621630001275,5,True,9171.755801483117,,,,,,deltaI0.2,FGO-B
197,1116.5348566556324,842.7743394228943,732.3807062841825,4022.143936409068,0.09958212453791107,0.07135668560596937,0.06946094547884354,0.3452828379101091,6.856885072000296,4,True,9180.363818094691,,,,,,deltaI0.2,FGO-B
198,1116.6413110345081,843.1312056482622,732.1322200060404,4019.6327411780944,0.09947103477163872,0.07126011757563618,0.06940088185064414,0.34509006649097135,25.728865638999196,7,True,9169.89412492614,,,,,,deltaI0.2,FGO-B
199,1116.8935014214378,844.8428482874415,730.5420283700334,4021.190663570031,0.09960652896656255,0.0714535798267589,0.06939630064137178,0.3453488845139222,11.233746867999798,4,True,9167.096789795822,,,,,,deltaI0.2,FGO-B
200,1117.9794192310221,843.4630031246587,733.7902589869026,4023.960360506565,0.09958518243073418,0.07129362102723846,0.06953005221188253,0.34545810199477855,11.25463580199903,4,True,9167.2635682894,,,,,,deltaI0.2,FGO-B
1,14.088492126290241,11.684700389032043,7.871047402417073,40.13685452331281,0.0033165288309935084,0.001287223742469998,0.003056537014929265,0.08843585815947987,17.693718917000297,7,True,1.201352708710765,-0.0008561790665479629,0.0012293895720068282,0.002371165486715767,0.0028047935894012044,14.046129773989378,deltaI0.2,FGO-G
2,15.267512762549575,13.214758923105126,7.646377741050173,45.751730928224895,0.003916636299093461,0.001366464593142907,0.0036705332603129085,0.11660319335934637,9.378324189001432,6,True,8.924873526210856,-0.003414843779028884,0.0006434910331771793,-0.00045349505697124006,0.003504411007808452,-21.898547255579615,deltaI0.2,FGO-G
3,15.691964066529026,12.531013907276801,9.445180078795408,53.97031837799163,0.004257481476912769,0.001585329569015061,0.0039513135390477246,0.126319377714879,11.200400903000627,5,True,1.7244638046264429,-0.003925476103892373,0.00045092174123237405,0.00045062558221308895,0.0039769028746363625,-34.5009923853213,deltaI0.2,FGO-G
4,13.234555041478684,10.715875649852617,7.766817636768912,46.811793814215775,0.004735671941395983,0.0015468719846736846,0.004475910611211633,0.14191643258715456,25.19767976299954,7,True,2.9510686782970175,-0.003458769716385102,0.0007269467562293352,-2.412318745910095e-06,0.0035343380365574486,-55.764836073816696,deltaI0.2,FGO-G
5,16.210234907639222,13.027830523278134,9.646105308236468,53.028621917782615,0.0077048227364430255,0.001929122036747343,0.007459408928819038,0.18902261906662185,18.418544805001147,7,True,6.389416455378499,-0.007008432381468647,0.0004906832692588015,0.0005795040318594404,0.007049448165586448,-166.00676175567787,deltaI0.2,FGO-G
6,15.69206951832407,14.255975248459986,6.558064919106219,41.62412316828144,0.003433546490676405,0.0015095448894612662,0.003083912406398345,0.09112014492279505,9.688824226001088,6,True,4.112332858511456,-0.003281168448582915,0.0007400119639840164,-9.436645997370786e-06,0.0033635952707041276,10.087168939462572,deltaI0.2,FGO-G
7,11.271333580202613,9.801525025907589,5.565345258176741,35.02932775173248,0.004554828694511062,0.001119245416187785,0.004415173171539705,0.14095718730120924,15.197171603000243,6,True,10.353370982182199,-0.0008942897498988175,0.0014312854149016452,0.00039836719962946677,0.0017340785799452364,-53.965502654325974,deltaI0.2,FGO-G
8,15.924515310822924,13.144961923533256,8.988891139261542,53.7080306468299,0.003769619455715632,0.0012899703081909757,0.003542034365290023,0.11287896390495317,24.797024673000124,8,True,2.0501603299600046,0.0006672120314111707,0.0016971078173469434,0.00015693103938825136,0.0018302934709175478,-16.312586293490313,deltaI0.2,FGO-G
9,12.775611711544878,10.30836468491713,7.546778923946032,42.219715335789935,0.005552839590456834,0.0012744123856438458,0.005404618449868815,0.16256009604899527,12.41078672399999,5,True,4.092442237749269,-0.001837164985120418,0.0013722770173921761,-0.0002627273088783456,0.0023081042077527023,-88.82944610740378,deltaI0.2,FGO-G
10,13.084356443970877,11.461495983610188,6.311457309573578,40.633660697932726,0.004689638923690243,0.0011774696367608274,0.004539413892684484,0.14385050342619116,15.443011295999895,6,True,3.041973991893215,0.0008850783623508398,0.001221481388676754,-0.000269761882899566,0.0015323680901959734,117.64221892375645,deltaI0.2,FGO-G
11,15.81057062953005,14.797770221739153,5.567776943805149,28.987667870511395,0.0034598230378862843,0.0013206019811872287,0.0031978720832411423,0.10041675665586527,20.914501193999968,6,True,1.6823079545854716,-0.0018221634032806182,0.0011423110294793981,0.0005520671162505915,0.0022203450311090688,-1.0992501382424962,deltaI0.2,FGO-G
12,15.2907301803732,11.84109152473128,9.674449904356987,57.62141966921174,0.006018762632323537,0.0016868428292197704,0.005777548346293953,0.168151058901304,20.99633001500115,6,True,6.401899472277184,-0.005112478372952469,0.0004550352381249012,0.0015271208855418285,0.005355052789739814,-101.27400670196221,deltaI0.2,FGO-G
13,13.385864614418383,12.171674692830594,5.570610976135875,33.994656273192504,0.0048549580828162065,0.001529662236090513,0.004607683955023498,0.145272339105391,18.317725157001405,8,True,2.136617053909422,-0.0036834791417030173,0.0010236472468041768,0.00045388495869438125,0.0038499199769579584,-61.35544893293991,deltaI0.2,FGO-G
14,10.364228781690427,9.174137056543929,4.822079168467448,28.616648471492535,0.004000352291744357,0.0012595528388207437,0.0037968862379959356,0.1235046860873621,9.611372899000344,6,True,1.3292268789674764,-0.0027218656621773142,0.0010447019411203018,0.0006506875767348196,0.002987197541381806,-30.676326743749087,deltaI0.2,FGO-G
15,13.786259523885404,12.818405419290784,5.074390029020008,29.796274191071404,0.003266768206576312,0.0011411993080994195,0.0030609538798700023,0.09075000694860377,15.162931159000436,6,True,4.415635874740371,-0.0006892559326131338,0.00105446894717387,0.0005604168231160675,0.001378784071864727,48.318657971249195,deltaI0.2,FGO-G
16,14.20316690650665,11.800917204392306,7.90368922144358,42.92324474666238,0.004930355607285288,0.0012415859898806491,0.0047714642033679314,0.14860820243917722,15.519605903999036,6,True,7.950304027352562,-0.002080780119987537,0.0008813483709343983,0.001917801514669351,0.0029638460669124036,-65.68998181362258,deltaI0.2,FGO-G
17,12.984070911557382,11.51129263580089,6.0063499139915875,34.03595979707218,0.0037514933022806413,0.0012137816351408977,0.0035497093034854562,0.11401599919434113,14.715733192999323,6,True,6.345580872420982,-0.0022905237895798317,0.0008793452633653331,0.001889155594498926,0.003096555535277995,-18.397411016187107,deltaI0.2,FGO-G
18,19.088936960613676,17.09380544166095,8.496430415705484,48.39257727745023,0.0074477988482212565,0.0023113060442955073,0.007080082771632612,0.1861722465219256,62.9171199930006,24,True,1.1915651411020747,-0.006366266963928995,0.0007941515874353156,-0.00023080843096222033,0.006419758899806362,-152.10115150698402,deltaI0.2,FGO-G
19,13.817952576983577,11.81071388538122,7.172367178096113,35.87738152095696,0.006499057382961245,0.0013921011740461275,0.006348212440383705,0.17756709716272448,34.78823381499933,12,True,1.083253339794565,-0.004032090486163431,0.0008378283954940391,0.0010261809176982414,0.00424414389303117,-123.03078640239983,deltaI0.2,FGO-G
20,12.578611832549806,11.355735625460836,5.410059522648672,33.01592956242514,0.0036078352798992173,0.0012357977024054988,0.0033895839634997616,0.10758375797778186,25.200119655999515,9,True,2.734511791434608,-0.0022345081298730486,0.0009883548825902477,9.688379565794663e-05,0.002445252221401674,-10.217983393697068,deltaI0.2,FGO-G
21,11.944837720305749,10.302996076276855,6.04379185749003,31.930731544976783,0.004457844515686972,0.0011049670052811521,0.004318729633037986,0.13843958515487387,31.611958200999652,9,True,1.1700218306878742,-0.0027425206882121032,0.0010867914032134385,0.0007454929454443138,0.00304274465098162,-51.06712502136361,deltaI0.2,FGO-G
22,10.87141447438662,9.838289808779049,4.625549298448482,25.005955656297477,0.005408105036361059,0.0012913649932735293,0.005251664168476647,0.15981101188711921,21.168915533000472,6,True,6.953442280074556,-0.002852048523275905,0.0011378794607136422,0.0014285735202669333,0.0033867052940936707,-84.25904389729112,deltaI0.2,FGO-G
