scenario,config,est,mode,seed,pos_rms,vel_rms,dv_err_norm,t_star_error,rigid_dev,n_iters,converged,runtime_s,wall_s,n_steps,q_mult,q_pos_R,q_vel_R,q_pos_I,q_vel_I,q_pos_C,q_vel_C
eps20,I0.2,FGO,FGO-G,8,15.823357663907117,0.004299437233516462,0.002791972548290818,-17.95708161729999,2.0293963903816308,31.0,True,111.51796876899607,112.08321141600027,1656,1.0,0.0005222881147887574,1.7418600833826683e-05,0.000366093047667585,1.2096448118016483e-05,0.00021788013808891684,7.262068598878361e-06
eps20,I0.2,FGO,FGO-G,1,14.166762925382969,0.0016483614724237105,0.002484823117008408,16.027526575322554,1.2015716655037163,51.0,True,138.53255419200286,138.8712546970055,1656,1.0,0.0005222881147887574,1.7418600833826683e-05,0.000366093047667585,1.2096448118016483e-05,0.00021788013808891684,7.262068598878361e-06
eps20,I0.2,FGO,FGO-G,13,13.298130778854155,0.0016767503255829522,0.0031666791093098302,17.448253657836176,1.030084976390251,41.0,True,106.3631105730019,106.67367548499897,1656,1.0,0.0005222881147887574,1.7418600833826683e-05,0.000366093047667585,1.2096448118016483e-05,0.00021788013808891684,7.262068598878361e-06
eps20,I0.2,FGO,FGO-G,4,13.119582733643956,0.00493940665018757,0.012252599579227186,-34.23284410686756,3.340728610355312,78.0,True,185.036514951993,185.44008023600327,1656,1.0,0.0005222881147887574,1.7418600833826683e-05,0.000366093047667585,1.2096448118016483e-05,0.00021788013808891684,7.262068598878361e-06
eps20,I0.2,BLS,BLS-G,3,15.582151512208203,0.005570731495561948,0.01614500084666891,-56.61086526790314,,28.0,True,80.89953976999095,80.9710538520012,1656,1.0,0.0005222881147887574,1.7418600833826683e-05,0.000366093047667585,1.2096448118016483e-05,0.00021788013808891684,7.262068598878361e-06
eps20,I0.2,FGO,FGO-G,19,16.091097740051566,0.01002881579009328,0.013453647757090513,-232.11955467201187,1.6731967231283253,54.0,True,161.61232462000044,161.95226210299006,1656,1.0,0.0005222881147887574,1.7418600833826683e-05,0.000366093047667585,1.2096448118016483e-05,0.00021788013808891684,7.262068598878361e-06
eps20,I0.2,FGO,FGO-G,6,16.193355205284288,0.005391354165595375,0.012698002245273553,-52.376333075313596,3.9141695188524332,62.0,True,289.7420378579991,290.2338529989938,1656,1.0,0.0005222881147887574,1.7418600833826683e-05,0.000366093047667585,1.2096448118016483e-05,0.00021788013808891684,7.262068598878361e-06
eps20,I0.2,FGO,FGO-G,18,22.182193342016163,0.010789017902937235,0.008870940880931284,-255.43411850166012,1.7338262585436688,67.0,True,198.0711703410052,198.37781885798904,1656,1.0,0.0005222881147887574,1.7418600833826683e-05,0.000366093047667585,1.2096448118016483e-05,0.00021788013808891684,7.262068598878361e-06
eps20,I0.2,BLS,BLS-G,5,18.112884267952246,0.009707049074959903,0.012628835618671572,-202.96209195451956,,35.0,True,95.58256254100706,95.64166562199534,1656,1.0,0.0005222881147887574,1.7418600833826683e-05,0.000366093047667585,1.2096448118016483e-05,0.00021788013808891684,7.262068598878361e-06
eps20,I0.2,FGO,FGO-G,16,14.220018179832959,0.0056840792242034855,0.017099406517349095,-61.05671858970891,8.039837134040708,80.0,True,285.6527331069956,286.0306853439979,1656,1.0,0.0005222881147887574,1.7418600833826683e-05,0.000366093047667585,1.2096448118016483e-05,0.00021788013808891684,7.262068598878361e-06
