seed,pos_rms,pos_mean,pos_std,pos_max,vel_rms,vel_mean,vel_std,vel_max,runtime_s,n_iters,converged,rigid_dev,dv_err_R,dv_err_I,dv_err_C,dv_err_norm,t_star_error,config,mode
80,954.9338165833241,709.7719130948856,638.844601946373,1944.3137613189751,0.11229919268506865,0.07374503745053089,0.08469225542597135,1.4787252038446526,1.9118604689974745,,,,,,,,,deltaC0.2,EKF-B
81,950.0332626228711,677.9265841838818,665.5664854442654,1942.051261080859,0.19220639334950523,0.08246767958396378,0.17361560836647555,3.405279329153884,1.3871920839992526,,,,,,,,,deltaC0.2,EKF-B
82,934.4412224383249,663.6200746682009,657.8668517940407,1925.7066938058176,0.10368027587509362,0.06717601817356463,0.07897456671537006,1.230639886804961,1.3842940670001553,,,,,,,,,deltaC0.2,EKF-B
83,942.7452937300867,681.6850562936453,651.2097763978647,1930.132662562186,0.1370452551067459,0.07549622532783896,0.11437535533724573,1.3007399715795065,1.9057827409997117,,,,,,,,,deltaC0.2,EKF-B
84,968.5072604803162,717.9989444194675,649.9875609699137,1940.897960918509,0.1409268555170883,0.07848723498558834,0.1170475653324379,1.2632889042455235,1.9154026869982772,,,,,,,,,deltaC0.2,EKF-B
85,949.2731655643211,675.8367180521197,666.6065356663152,1939.3694014100404,0.18205378803221348,0.07955070746723517,0.16375367683914915,2.3178222011673864,1.914992643000005,,,,,,,,,deltaC0.2,EKF-B
86,958.4626441021323,688.6859108523943,666.605097739778,2559.1645379347187,0.21655874544875814,0.09190559982185441,0.19608939530664368,2.019177492387557,1.3618472189991735,,,,,,,,,deltaC0.2,EKF-B
87,944.2806308410467,673.7641831973058,661.5948421972715,1933.0566218771985,0.18503994134945237,0.07951112603244863,0.1670860877860896,2.2094093576233504,1.3982961190013157,,,,,,,,,deltaC0.2,EKF-B
88,950.188637070409,700.926415971624,641.5298944015746,2087.141881483473,0.13301425037711598,0.07838929539948856,0.10746119843998493,1.154040261243215,1.4376729850009724,,,,,,,,,deltaC0.2,EKF-B
89,949.6472880618215,680.3839474967425,662.5010609138089,1946.0498298008938,0.1442897027551847,0.07543545557586295,0.12300004212699103,1.568326261304101,1.333683815002587,,,,,,,,,deltaC0.2,EKF-B
90,956.9165198971799,699.5546448050361,652.9261252115969,1939.5141419958943,0.15192067121976235,0.07496425829031259,0.13213724048445402,2.1115722856433266,0.9775635980004154,,,,,,,,,deltaC0.2,EKF-B
91,956.2796711439826,708.0536782650802,642.7525170223245,1946.0196709272534,0.11998579334114877,0.07511651121261713,0.09356334937864091,1.1507118014170519,1.8617017539982044,,,,,,,,,deltaC0.2,EKF-B
92,946.6936481932353,670.8650210198729,667.9588214114871,1947.4078487706956,0.12243807104284701,0.0708055706856371,0.09988819950612032,1.5874488873051793,1.387705859997368,,,,,,,,,deltaC0.2,EKF-B
93,951.1177536926317,677.6659715938137,667.3783127530667,1958.5589765989175,0.11213181254443007,0.06908839841097865,0.08831951420555419,1.645008818476278,1.3680721319979057,,,,,,,,,deltaC0.2,EKF-B
94,957.4390899548795,702.7644383120595,650.239767483936,1954.9649640099221,0.14401235614843197,0.07746588064647615,0.12140261965496757,2.106693471004185,1.3754687680011557,,,,,,,,,deltaC0.2,EKF-B
95,951.9304962474865,689.1703307466006,656.6703319814345,1939.5476554450654,0.18096797255400787,0.08583438684809717,0.15931687018241147,1.8340435920187566,1.4204429689998506,,,,,,,,,deltaC0.2,EKF-B
96,945.361052826577,677.3324333954245,659.4909361560682,1938.4025542688255,0.15221464623142547,0.07969754915049967,0.12968268653433154,1.7929161140246417,1.9204485160007607,,,,,,,,,deltaC0.2,EKF-B
97,952.4503222569066,696.578948667014,649.568614267379,1937.4233117923106,0.15141397576850335,0.08355722833267162,0.126271064188858,1.499464691346064,1.0118694459997641,,,,,,,,,deltaC0.2,EKF-B
98,950.2662780709508,678.9399102022182,664.8658493060246,1952.4746405712854,0.11500414390054117,0.07302262846828952,0.08884620895614247,0.8785909197713115,1.903358723000565,,,,,,,,,deltaC0.2,EKF-B
99,946.9332712052592,693.1705353388969,645.1334970790774,1939.7395618111764,0.1716710879196822,0.08296687265506374,0.150291252138525,2.643081345940925,1.3716510150006798,,,,,,,,,deltaC0.2,EKF-B
100,948.4672010546261,685.4611224155644,655.5402971085692,1937.8648080439757,0.11599630986614813,0.07503678299962159,0.08845691097721621,1.2353300394860165,2.0943889639966073,,,,,,,,,deltaC0.2,EKF-B
101,949.8255420956394,679.228540402164,663.9406225864037,1936.2718806591706,0.15885864449457412,0.08258144914003074,0.13570693861621816,2.2823985440042693,1.3963651839985687,,,,,,,,,deltaC0.2,EKF-B
102,947.9532988947884,687.4256572652627,652.7338068607552,1949.1864695330855,0.12848317155741504,0.07515563651383093,0.10420919188657528,1.3429293573889602,1.9262131289979152,,,,,,,,,deltaC0.2,EKF-B
