scenario,config,est,mode,seed,pos_rms,vel_rms,dv_err_norm,t_star_error,rigid_dev,n_iters,converged,runtime_s,wall_s,n_steps,q_mult,q_pos_R,q_vel_R,q_pos_I,q_vel_I,q_pos_C,q_vel_C
arc0.25,RIC0,FGO,FGO-G,11,38.09485982397302,0.005414530541358943,0.013643796262068677,29.011886130883795,0.003469971360307933,5.0,True,4.3788460880023194,4.469090533006238,360,1.0,0.0005219961095682365,1.7408899905229805e-05,0.0003660661117623102,1.209554977241171e-05,0.000180335534042419,6.007659365306788e-06
arc0.25,RIC0,FGO,FGO-G,16,88.49415023075345,0.008431525696219909,0.010640846857811113,-49.96526558964979,0.007124629007346547,4.0,True,2.3726431539980695,2.464094239003316,360,1.0,0.0005219961095682365,1.7408899905229805e-05,0.0003660661117623102,1.209554977241171e-05,0.000180335534042419,6.007659365306788e-06
arc0.25,RIC0,FGO,FGO-G,7,153.81998641691843,0.01348898339492632,0.029646852358170404,109.82979905348657,0.011851847800634491,8.0,True,5.086069343997224,5.1761717929985025,360,1.0,0.0005219961095682365,1.7408899905229805e-05,0.0003660661117623102,1.209554977241171e-05,0.000180335534042419,6.007659365306788e-06
arc0.25,RIC0,FGO,FGO-G,15,39.937905839079804,0.009772948239775564,0.017740238254158987,301.15324527280427,0.00568555587039368,5.0,True,2.9532076210016385,3.045049576998281,360,1.0,0.0005219961095682365,1.7408899905229805e-05,0.0003660661117623102,1.209554977241171e-05,0.000180335534042419,6.007659365306788e-06
arc0.25,RIC0,FGO,FGO-G,21,34.51235650825316,0.009956755202118275,0.023342774293987296,-141.41220969288588,0.0016259811547221276,4.0,True,1.4097880189947318,1.4667444839942618,360,1.0,0.0005219961095682365,1.7408899905229805e-05,0.0003660661117623102,1.209554977241171e-05,0.000180335534042419,6.007659365306788e-06
arc0.25,RIC0,FGO,FGO-G,17,64.56754315376645,0.008152994041024373,0.018715706592616437,-17.186712110449662,0.0037342176601750936,5.0,True,3.2814955369976815,3.363686125005188,360,1.0,0.0005219961095682365,1.7408899905229805e-05,0.0003660661117623102,1.209554977241171e-05,0.000180335534042419,6.007659365306788e-06
arc0.25,RIC0,FGO,FGO-G,20,68.88532586260925,0.014130122482662013,0.019141570235917043,98.66174367670828,0.006585291481123645,6.0,True,2.1590097280059126,2.215681579997181,360,1.0,0.0005219961095682365,1.7408899905229805e-05,0.0003660661117623102,1.209554977241171e-05,0.000180335534042419,6.007659365306788e-06
arc0.25,RIC0,FGO,FGO-G,12,76.3753731110262,0.008600845623680003,0.0022463291036718433,-4.972795562998726,0.012357030481494531,5.0,True,6.160583068005508,6.301798439999402,360,1.0,0.0005219961095682365,1.7408899905229805e-05,0.0003660661117623102,1.209554977241171e-05,0.000180335534042419,6.007659365306788e-06
arc0.25,RIC0,FGO,FGO-G,19,286.6677248085933,0.02643878426500431,0.04135404313631956,-15.556537396152635,0.011489724314470755,5.0,True,2.5287154629986617,2.614114497002447,360,1.0,0.0005219961095682365,1.7408899905229805e-05,0.0003660661117623102,1.209554977241171e-05,0.000180335534042419,6.007659365306788e-06
arc0.25,RIC0,FGO,FGO-G,18,184.59532602349046,0.015986038968643295,0.026332155198045683,131.88190703516375,0.016492264157821807,4.0,True,3.2951690410045558,3.4237945950007997,360,1.0,0.0005219961095682365,1.7408899905229805e-05,0.0003660661117623102,1.209554977241171e-05,0.000180335534042419,6.007659365306788e-06
arc0.25,RIC0,FGO,FGO-G,8,287.3989703724251,0.03005447394340903,0.06369257146009366,-9.301440923487462,0.005221400506505016,6.0,True,6.995183856997755,7.141073200997198,360,1.0,0.0005219961095682365,1.7408899905229805e-05,0.0003660661117623102,1.209554977241171e-05,0.000180335534042419,6.007659365306788e-06
arc0.25,RIC0,FGO,FGO-G,25,52.330824895042156,0.007427813161110941,0.01661802085030945,-70.65932822719697,0.010316002790889496,4.0,True,2.3984687210031552,2.493650942000386,360,1.0,0.0005219961095682365,1.7408899905229805e-05,0.0003660661117623102,1.209554977241171e-05,0.000180335534042419,6.007659365306788e-06
arc0.25,RIC0,FGO,FGO-G,29,49.06527689138735,0.007965193264696314,0.009524011904605287,37.58142101635167,0.002755132898077855,4.0,True,1.4310023930011084,1.489433057999122,360,1.0,0.0005219961095682365,1.7408899905229805e-05,0.0003660661117623102,1.209554977241171e-05,0.000180335534042419,6.007659365306788e-06
arc0.25,RIC0,FGO,FGO-G,24,99.14508378415184,0.009680195004361,0.017230299264216906,-332.75260280744806,0.003301637071371881,5.0,True,2.9935494790042867,3.087233464997553,360,1.0,0.0005219961095682365,1.7408899905229805e-05,0.0003660661117623102,1.209554977241171e-05,0.000180335534042419,6.007659365306788e-06
arc0.25,RIC0,FGO,FGO-G,27,100.17036077013134,0.009015991469494628,0.021230152579737753,95.30545635617636,0.005214533871348679,5.0,True,2.641364570001315,2.6986976799962576,360,1.0,0.0005219961095682365,1.7408899905229805e-05,0.0003660661117623102,1.209554977241171e-05,0.000180335534042419,6.007659365306788e-06
